K,I,Regret,ProcessTime,SpaceUsage
600,1,59563.73592464596,74307010715369.0,4880934400.0
620,1,61545.96339593578,81758279224776.0,5036614400.0
640,1,63542.56235164751,77072785134574.0,5192294400.0
660,1,65528.33958869958,90120755289355.0,5347974400.0
680,1,67510.64460896539,98699444951798.0,5503654400.0
