K,I,Regret,ProcessTime,SpaceUsage
100,1,9929.375271375086,3387925735299.0,988934400.0
120,1,11913.76561892757,4176873468401.0,1144614400.0
140,1,13898.200822443281,4772005638581.0,1300294400.0
160,1,15884.357123140915,6139998504248.0,1455974400.0
180,1,17869.14579525423,7780720389991.0,1611654400.0
