K,I,Regret,ProcessTime,SpaceUsage
400,1,39714.68058716295,29880049783514.0,3324134400.0
420,1,41696.48494063156,34485283933285.0,3479814400.0
440,1,43688.72035112157,38169469536297.0,3635494400.0
460,1,45669.534650010966,40552836714936.0,3791174400.0
480,1,47652.502054076445,45326664401128.0,3946854400.0
