K,I,Regret,ProcessTime,SpaceUsage
300,1,29783.88738141585,18272623753732.0,2545734400.0
320,1,31768.984577225154,18452638805749.0,2701414400.0
340,1,33754.292886865864,22947129434941.0,2857094400.0
360,1,35742.19637856304,26166830805383.0,3012774400.0
380,1,37728.14001219793,27105078463317.0,3168454400.0
