K,I,Regret,ProcessTime,SpaceUsage
800,1,79426.3501151939,136890625104019.0,6437734400.0
820,1,81414.95595469308,153024320913526.0,6593414400.0
840,1,83392.21590589796,155798891002420.0,6749094400.0
860,1,85373.70564707031,172573295582437.0,6904774400.0
880,1,87372.97391173994,186571370494663.0,7060454400.0
