K,I,Regret,ProcessTime,SpaceUsage
500,1,49642.12345895873,51540731127192.0,4102534400.0
520,1,51625.892523410075,51270978232659.0,4258214400.0
540,1,53608.85732247677,58239951771045.0,4413894400.0
560,1,55601.43895284549,64018719209157.0,4569574400.0
580,1,57588.63117791775,65555991021686.0,4725254400.0
