K,Regret,ProcessTime,SpaceUsage
3420,1876.3594365516835,1091582906940.0,90904716.0
3440,1892.3268182121997,1122067183963.0,91290316.0
3460,1914.603585134901,1122241240000.0,91675916.0
3480,1910.903165898796,1152613685814.0,92061516.0
3500,1921.8593440224504,1767401920251.0,92447116.0
3520,1954.8081798486464,1841346728426.0,92639916.0
3540,1939.839330424034,1961302677766.0,93025516.0
3560,1958.7183184244136,1212591832901.0,93411116.0
3580,1946.6349812507167,1241107001291.0,93796716.0
3600,1979.4318620316972,1458517318456.0,94182316.0
3620,1979.3178717497285,1305733102303.0,94567916.0
3640,2004.0580300631696,1273146540979.0,94953516.0
3660,2017.2261171974565,1300431965207.0,95339116.0
3680,2030.2007023068663,1311750108718.0,95724716.0
3700,2033.7727561842175,1909839298123.0,96110316.0
3720,2061.5491704787382,2161624188909.0,96495916.0
3740,2055.560482134529,1377950038823.0,96881516.0
3760,2062.135378303804,1366724942887.0,97267116.0
3780,2058.784741261497,1395296238955.0,97652716.0
3800,2081.7688164289743,1379475748351.0,97845516.0
3820,2100.8725896533383,1402408490337.0,98231116.0
3840,2119.488816449187,1389741751371.0,98616716.0
3860,2124.251053493352,1425126186028.0,99002316.0
3880,2133.0925098249863,1448690838091.0,99387916.0
3900,2144.083403634588,2809138633158.0,99773516.0
3920,2168.634276048881,2504582571474.0,100159116.0
3940,2166.5570709867475,2152903629465.0,100544716.0
3960,2169.495973672946,1548834924214.0,100930316.0
3980,2169.6190174641424,1558988041692.0,101315916.0
4000,2197.807535261523,1597781678582.0,101508716.0
4020,2209.2089964695097,1582113906133.0,101894316.0
4040,2224.821164231028,1620956408822.0,102279916.0
4060,2239.85817458812,1629989031066.0,102665516.0
4080,2250.452675847327,1689245616676.0,103051116.0
4100,2256.2339395839062,3171572617893.0,103436716.0
4120,2272.749093792225,2308791263605.0,103822316.0
4140,2281.0163282909098,1911969178273.0,104207916.0
4160,2271.653248570944,2081399578353.0,104400716.0
4180,2289.9633072728693,1727057431027.0,104786316.0
4200,2297.782114764029,1771132489205.0,105171916.0
4220,2331.9709763177607,1780613687629.0,105557516.0
4240,2332.710625305901,1814951533569.0,105943116.0
4260,2342.934442920191,1728275038264.0,106328716.0
4280,2365.261985172018,1694506684040.0,106714316.0
4300,2370.2970069880744,3460911851110.0,107099916.0
4320,2378.344568515166,2438415318215.0,107292716.0
4340,2394.031243844197,1999935710070.0,107678316.0
4360,2371.6984361081804,1974495554600.0,108063916.0
4380,2402.6559536456634,1968658696060.0,108449516.0
4400,2416.3216618451493,1978865989010.0,108835116.0
4420,2442.148206969872,2016429304227.0,109220716.0
4440,2443.809632320614,1950898820638.0,109413516.0
4460,2453.654072677813,1857055056579.0,109799116.0
4480,2468.6079660899704,1868284850759.0,110184716.0
4500,2482.2907478571387,2813189372145.0,110570316.0
4520,2489.004288561794,2132406647132.0,110955916.0
4540,2500.51279248716,2894630033355.0,111341516.0
4560,2481.3032648824924,2171825263325.0,111534316.0
4580,2511.208056024279,2191254224247.0,111919916.0
4600,2532.726334815083,2242343927728.0,112305516.0
4620,2541.66767907504,2228040518920.0,112691116.0
4640,2559.172999756235,2153635195861.0,113076716.0
4660,2568.4974866845428,2094549859119.0,113462316.0
4680,2563.1456582662,2115412502504.0,113655116.0
4700,2593.7650880039896,3959430625116.0,114040716.0
4720,2594.054207890332,3044555913967.0,114426316.0
4740,2608.7401880845164,2578867835200.0,114811916.0
4760,2593.4495058159314,2426607789256.0,115197516.0
4780,2626.188287274073,2422287164673.0,115390316.0
4800,2634.561249537516,2409332705031.0,115775916.0
4820,2661.3242823479486,2316055198751.0,116161516.0
4840,2663.3509563022126,2278088640866.0,116547116.0
4860,2683.496182294853,2321299682035.0,116932716.0
4880,2671.0899393921773,2253869172013.0,117125516.0
4900,2709.7941165652264,4115096868220.0,117511116.0
4920,2704.1081012670857,2577978972574.0,117896716.0
4940,2699.049965160444,2631188569500.0,118282316.0
4960,2717.8280948696456,2584374071322.0,118667916.0
4980,2732.8773206675664,2630583250006.0,118860716.0
5000,2755.4990837296345,2671060909688.0,119246316.0
