K,Regret,ProcessTime,SpaceUsage
940,521.3340204274722,71616614919.0,25027116.0
960,523.7068557123948,72874319315.0,25027116.0
980,548.1116940078912,73633618183.0,25219916.0
1000,549.7613219775734,74898404288.0,25219916.0
1020,564.3498766321295,76256976793.0,25219916.0
1040,572.4339352530178,78558956810.0,25412716.0
1060,578.5263455421242,80154485438.0,25412716.0
1080,589.6055897869678,81469722222.0,25412716.0
1100,605.7512609111797,80832517185.0,25605516.0
1120,620.2168047663589,84635571489.0,25605516.0
1140,618.7196305904239,86577657128.0,25605516.0
1160,648.1637109331241,89014305742.0,25798316.0
1180,650.6750027804795,90486132656.0,25798316.0
1200,667.5206328895871,93689304499.0,25798316.0
1220,666.3197011265264,75829860768.0,25798316.0
1240,678.1304691505674,60186984205.0,25991116.0
1260,696.0861650804017,104312546150.0,25991116.0
1280,705.2769503244929,100001336868.0,25991116.0
1300,716.8118738128521,101663213622.0,26183916.0
1320,728.8361574749986,101597160143.0,26183916.0
1340,732.589675997812,103103219209.0,26183916.0
1360,756.0852747959678,104521209055.0,26183916.0
1380,762.1151296718347,106198008688.0,26376716.0
1400,769.9134455612397,107625012502.0,26376716.0
1420,778.1981595047139,108932609993.0,26376716.0
1440,797.8240267591169,110205724371.0,26376716.0
1460,802.0264951376765,113120482527.0,26569516.0
1480,812.304468624867,114417610576.0,26569516.0
1500,825.9790246431345,125374683366.0,26569516.0
1520,837.5654703940436,121019216385.0,26569516.0
1540,853.84106741594,117838700031.0,26762316.0
1560,861.4224531395707,120044095530.0,26762316.0
1580,868.0173389892085,145948753966.0,26762316.0
1600,876.3101901965604,118196728219.0,26955116.0
1620,896.7783485731933,70014000567.0,26955116.0
1640,902.5197505598286,70711773023.0,26955116.0
1660,905.6072706226246,127997082206.0,26955116.0
1680,919.672541915393,140580517949.0,26955116.0
1700,933.878047326288,137170726567.0,27147916.0
1720,944.4781552046952,140200870868.0,27147916.0
1740,968.2890599822668,141754341393.0,27147916.0
1760,975.5290718857848,142460695754.0,27147916.0
1780,971.0906144430932,145978710070.0,27340716.0
1800,989.9502319401852,145122390877.0,27340716.0
1820,1004.2301169986608,147867556988.0,27340716.0
1840,1009.1141861978572,148526571853.0,27340716.0
1860,1018.2781636135076,148220153010.0,27533516.0
1880,1015.988085342815,148288571565.0,27533516.0
1900,1044.258997040897,145284317360.0,27533516.0
1920,1056.853910499215,148744304486.0,27533516.0
1940,1075.3799394397213,134431237976.0,27726316.0
1960,1081.282085575143,158364118774.0,27726316.0
1980,1082.5885926643457,173825876764.0,27726316.0
2000,1106.213591014182,169777298892.0,27726316.0
2020,1111.8981720832817,161866143027.0,27726316.0
2040,1111.802974205038,163794994054.0,27919116.0
2060,1119.2769278117978,161566802673.0,27919116.0
2080,1138.504127092415,158314175183.0,27919116.0
2100,1156.5009336873752,168628547590.0,27919116.0
2120,1166.5382045213432,178306580026.0,28111916.0
2140,1186.1080197248175,177983379275.0,28111916.0
2160,1183.5611429554149,182759827448.0,28111916.0
2180,1203.5541670488235,183534443305.0,28111916.0
2200,1213.1673465667018,176019888736.0,28111916.0
2220,1213.393701182409,173256628915.0,28304716.0
2240,1214.587204584693,173832332859.0,28304716.0
2260,1238.1008685245872,107323980683.0,28304716.0
2280,1248.6619535614464,93297506732.0,28304716.0
2300,1270.0861587675315,184088125841.0,28304716.0
2320,1279.791396231503,191394916068.0,28497516.0
2340,1292.9817982890954,192197881344.0,28497516.0
2360,1290.984955446051,193038754992.0,28497516.0
2380,1312.7328074993204,193922469838.0,28497516.0
2400,1317.8658588183926,156848456106.0,28497516.0
2420,1317.2096351860807,112357858415.0,28690316.0
2440,1330.3179698970011,191196175119.0,28690316.0
2460,1354.4809818680806,178053555887.0,28690316.0
2480,1356.7163149002013,102142733985.0,28690316.0
2500,1378.8256002032456,210458810430.0,28883116.0
2520,1391.3826666721884,207456393692.0,28883116.0
2540,1400.1209821710925,182474471211.0,28883116.0
2560,1403.041587642194,215328834285.0,28883116.0
2580,1426.7956489641829,227496670759.0,28883116.0
2600,1420.7580807079764,234155029048.0,28883116.0
2620,1420.875026146558,111810540094.0,29075916.0
2640,1453.591012934783,111986455908.0,29075916.0
2660,1459.1820965103004,111561169162.0,29075916.0
2680,1467.421306767327,111494433727.0,29075916.0
2700,1488.1789987110667,233870319676.0,29075916.0
2720,1504.517787309542,220704710758.0,29268716.0
2740,1505.4489411768682,122803743992.0,29268716.0
2760,1521.7681661541744,226015950915.0,29268716.0
2780,1527.2219105043,201605562412.0,29268716.0
2800,1524.2896290555325,122812517038.0,29268716.0
2820,1536.792113971149,124012627245.0,29461516.0
2840,1560.5905304877056,123934656025.0,29461516.0
2860,1566.2149861261018,123952573798.0,29461516.0
2880,1590.821211106398,123694952266.0,29461516.0
2900,1598.081987252148,240132960698.0,29461516.0
2920,1609.0066661850478,275630378751.0,29654316.0
2940,1618.0661391783924,245887565791.0,29654316.0
2960,1633.006422257622,198278396237.0,29654316.0
2980,1630.5757485208217,161493330029.0,29654316.0
3000,1633.1231905762263,143769937204.0,29654316.0
3020,1660.9659720544298,149041729862.0,29654316.0
3040,1665.0797771823563,137880478142.0,29847116.0
3060,1682.3117326464524,140080497359.0,29847116.0
3080,1701.969383827589,139335271604.0,29847116.0
3100,1706.9465242716085,307507641169.0,29847116.0
3120,1725.6765521422549,289865783754.0,29847116.0
3140,1722.8741367343832,200646171913.0,30039916.0
3160,1744.5543824471304,155097931529.0,30039916.0
3180,1737.8500643021328,251938073365.0,30039916.0
3200,1741.3376911958642,174661410367.0,30039916.0
3220,1768.2943262373549,154114395002.0,30039916.0
3240,1774.9117846109416,152880838924.0,30039916.0
3260,1794.450987441726,151714307796.0,30232716.0
3280,1810.834067997494,152227126205.0,30232716.0
3300,1811.675889932179,278470738781.0,30232716.0
3320,1840.3773774422916,251970830850.0,30232716.0
3340,1831.5402226488293,246048673019.0,30232716.0
3360,1857.829814010195,192342110759.0,30232716.0
3380,1837.2288946698773,156197053127.0,30425516.0
3400,1860.4426506345428,180278188843.0,30425516.0
3420,1876.3594365516835,284978452731.0,30425516.0
3440,1892.3268182121997,168878046630.0,30425516.0
3460,1914.603585134901,152859135874.0,30425516.0
3480,1910.903165898796,153409521227.0,30425516.0
3500,1921.8593440224504,302750585083.0,30618316.0
3520,1954.8081798486464,304998153954.0,30618316.0
3540,1939.839330424034,300341740647.0,30618316.0
3560,1958.7183184244136,255519296862.0,30618316.0
3580,1946.6349812507167,229748920793.0,30618316.0
3600,1979.4318620316972,271288092216.0,30811116.0
3620,1979.3178717497285,160916289748.0,30811116.0
3640,2004.0580300631696,160872072720.0,30811116.0
3660,2017.2261171974565,161502934827.0,30811116.0
3680,2030.2007023068663,162501191103.0,30811116.0
3700,2033.7727561842175,316379639973.0,30811116.0
3720,2061.5491704787382,261361718376.0,30811116.0
3740,2055.560482134529,178893683500.0,31003916.0
3760,2062.135378303804,213064421346.0,31003916.0
3780,2058.784741261497,279595795892.0,31003916.0
3800,2081.7688164289743,178761710368.0,31003916.0
3820,2100.8725896533383,175548524639.0,31003916.0
3840,2119.488816449187,171098104542.0,31003916.0
3860,2124.251053493352,175438291550.0,31196716.0
3880,2133.0925098249863,174300600558.0,31196716.0
3900,2144.083403634588,351451178800.0,31196716.0
3920,2168.634276048881,353155298233.0,31196716.0
3940,2166.5570709867475,348007377676.0,31196716.0
3960,2169.495973672946,234931550828.0,31196716.0
3980,2169.6190174641424,246478900879.0,31389516.0
4000,2197.807535261523,211875991295.0,31389516.0
4020,2209.2089964695097,173425533179.0,31389516.0
4040,2224.821164231028,173390659230.0,31389516.0
4060,2239.85817458812,173955824442.0,31389516.0
4080,2250.452675847327,173857372046.0,31389516.0
4100,2256.2339395839062,384442848762.0,31582316.0
4120,2272.749093792225,289243212553.0,31582316.0
4140,2281.0163282909098,228338810389.0,31582316.0
4160,2271.653248570944,228478635060.0,31582316.0
4180,2289.9633072728693,387846937980.0,31582316.0
4200,2297.782114764029,318513560054.0,31582316.0
4220,2331.9709763177607,210261130979.0,31582316.0
4240,2332.710625305901,213714291166.0,31775116.0
4260,2342.934442920191,213893894965.0,31775116.0
4280,2365.261985172018,213364977021.0,31775116.0
4300,2370.2970069880744,384872229153.0,31775116.0
4320,2378.344568515166,387547048510.0,31775116.0
4340,2394.031243844197,405519965821.0,31775116.0
4360,2371.6984361081804,437642952019.0,31967916.0
4380,2402.6559536456634,297377454995.0,31967916.0
4400,2416.3216618451493,213502554349.0,31967916.0
4420,2442.148206969872,218119166427.0,31967916.0
4440,2443.809632320614,219394272880.0,31967916.0
4460,2453.654072677813,221186521210.0,31967916.0
4480,2468.6079660899704,220907245336.0,31967916.0
4500,2482.2907478571387,395305266805.0,32160716.0
4520,2489.004288561794,393718226094.0,32160716.0
4540,2500.51279248716,268022512916.0,32160716.0
4560,2481.3032648824924,227762762847.0,32160716.0
4580,2511.208056024279,213774255466.0,32160716.0
4600,2532.726334815083,211353965360.0,32160716.0
4620,2541.66767907504,207859134441.0,32160716.0
4640,2559.172999756235,211807587942.0,32353516.0
4660,2568.4974866845428,220721822142.0,32353516.0
4680,2563.1456582662,215279317166.0,32353516.0
4700,2593.7650880039896,448818769525.0,32353516.0
4720,2594.054207890332,434508364453.0,32353516.0
4740,2608.7401880845164,333588317182.0,32353516.0
4760,2593.4495058159314,300196270119.0,32353516.0
4780,2626.188287274073,236285743475.0,32546316.0
4800,2634.561249537516,234289128003.0,32546316.0
4820,2661.3242823479486,240354401318.0,32546316.0
4840,2663.3509563022126,235362918842.0,32546316.0
4860,2683.496182294853,235469319865.0,32546316.0
4880,2671.0899393921773,235767811507.0,32546316.0
4900,2709.7941165652264,482380657783.0,32739116.0
4920,2704.1081012670857,419076089024.0,32739116.0
4940,2699.049965160444,477128182847.0,32739116.0
4960,2717.8280948696456,286089428332.0,32739116.0
4980,2732.8773206675664,235715815527.0,32739116.0
5000,2755.4990837296345,235165576878.0,32739116.0
