K,Regret,ProcessTime,SpaceUsage
2060,1119.2769278117978,129039004937.0,37944716.0
2080,1138.504127092415,123773969357.0,37944716.0
2100,1156.5009336873752,240341156165.0,38137516.0
2120,1166.5382045213432,229055112505.0,38330316.0
2140,1186.1080197248175,239783745986.0,38330316.0
2160,1183.5611429554149,224882306869.0,38523116.0
2180,1203.5541670488235,154409168508.0,38523116.0
2200,1213.1673465667018,250289846099.0,38715916.0
2220,1213.393701182409,252105251253.0,38715916.0
2240,1214.587204584693,249273543821.0,38908716.0
2260,1238.1008685245872,197813993168.0,38908716.0
2280,1248.6619535614464,143194366935.0,39101516.0
2300,1270.0861587675315,274910571427.0,39294316.0
2320,1279.791396231503,278315132131.0,39294316.0
2340,1292.9817982890954,286728081362.0,39487116.0
2360,1290.984955446051,280405518479.0,39487116.0
2380,1312.7328074993204,264201052049.0,39679916.0
2400,1317.8658588183926,173518613911.0,39679916.0
2420,1317.2096351860807,170854872053.0,39872716.0
2440,1330.3179698970011,172014848467.0,39872716.0
2460,1354.4809818680806,167017298052.0,40065516.0
2480,1356.7163149002013,160713697140.0,40065516.0
2500,1378.8256002032456,297470446668.0,40258316.0
2520,1391.3826666721884,300327009512.0,40258316.0
2540,1400.1209821710925,297741087237.0,40451116.0
2560,1403.041587642194,302332493709.0,40451116.0
2580,1426.7956489641829,293838256463.0,40643916.0
2600,1420.7580807079764,238360426287.0,40643916.0
2620,1420.875026146558,170282998736.0,40836716.0
2640,1453.591012934783,172067627814.0,40836716.0
2660,1459.1820965103004,174716673792.0,41029516.0
2680,1467.421306767327,172990602456.0,41029516.0
2700,1488.1789987110667,342656293642.0,41222316.0
2720,1504.517787309542,339294620953.0,41415116.0
2740,1505.4489411768682,308152547528.0,41415116.0
2760,1521.7681661541744,280464234885.0,41607916.0
2780,1527.2219105043,279523388155.0,41607916.0
2800,1524.2896290555325,199579092495.0,41800716.0
2820,1536.792113971149,241615204168.0,41800716.0
2840,1560.5905304877056,215639771726.0,41993516.0
2860,1566.2149861261018,213018051160.0,41993516.0
2880,1590.821211106398,205877424939.0,42186316.0
2900,1598.081987252148,398701649154.0,42186316.0
2920,1609.0066661850478,409796290792.0,42379116.0
2940,1618.0661391783924,370619293612.0,42379116.0
2960,1633.006422257622,370749679879.0,42379116.0
2980,1630.5757485208217,253688660454.0,42571916.0
3000,1633.1231905762263,208195220540.0,42571916.0
3020,1660.9659720544298,213624213327.0,42764716.0
3040,1665.0797771823563,211379518883.0,42764716.0
3060,1682.3117326464524,208319559537.0,42957516.0
3080,1701.969383827589,208128056077.0,42957516.0
3100,1706.9465242716085,394723255036.0,43150316.0
3120,1725.6765521422549,391647755626.0,43150316.0
3140,1722.8741367343832,373821976379.0,43343116.0
3160,1744.5543824471304,398213322351.0,43343116.0
3180,1737.8500643021328,419913333981.0,43535916.0
3200,1741.3376911958642,403514856856.0,43535916.0
3220,1768.2943262373549,310567274085.0,43728716.0
3240,1774.9117846109416,222759528679.0,43728716.0
3260,1794.450987441726,225766266680.0,43921516.0
3280,1810.834067997494,223170979675.0,43921516.0
3300,1811.675889932179,422215479464.0,44114316.0
3320,1840.3773774422916,308839174708.0,44114316.0
3340,1831.5402226488293,375790698823.0,44307116.0
3360,1857.829814010195,352689710365.0,44307116.0
3380,1837.2288946698773,312014902571.0,44499916.0
3400,1860.4426506345428,256903129996.0,44499916.0
3420,1876.3594365516835,306317687567.0,44499916.0
3440,1892.3268182121997,260011808620.0,44692716.0
3460,1914.603585134901,257201540935.0,44692716.0
3480,1910.903165898796,260073634396.0,44885516.0
3500,1921.8593440224504,480311859880.0,44885516.0
3520,1954.8081798486464,465012029090.0,45078316.0
3540,1939.839330424034,343978499936.0,45078316.0
3560,1958.7183184244136,463864959710.0,45271116.0
3580,1946.6349812507167,359669112517.0,45271116.0
3600,1979.4318620316972,274939599611.0,45463916.0
3620,1979.3178717497285,271918395443.0,45463916.0
3640,2004.0580300631696,270056008321.0,45463916.0
3660,2017.2261171974565,272001263821.0,45656716.0
3680,2030.2007023068663,273951318681.0,45656716.0
3700,2033.7727561842175,532828449176.0,45849516.0
3720,2061.5491704787382,537103546250.0,45849516.0
3740,2055.560482134529,507507493054.0,46042316.0
3760,2062.135378303804,500083770362.0,46042316.0
3780,2058.784741261497,511475357435.0,46235116.0
3800,2081.7688164289743,295553608002.0,46235116.0
3820,2100.8725896533383,295529900209.0,46427916.0
3840,2119.488816449187,290482136795.0,46427916.0
3860,2124.251053493352,284907908503.0,46427916.0
3880,2133.0925098249863,290769080682.0,46620716.0
3900,2144.083403634588,554872685982.0,46620716.0
3920,2168.634276048881,516235774864.0,46813516.0
3940,2166.5570709867475,312369682814.0,46813516.0
3960,2169.495973672946,377550820471.0,47006316.0
3980,2169.6190174641424,451994530295.0,47006316.0
4000,2197.807535261523,320969701910.0,47006316.0
4020,2209.2089964695097,316858042306.0,47199116.0
4040,2224.821164231028,316287613108.0,47199116.0
4060,2239.85817458812,316905028646.0,47391916.0
4080,2250.452675847327,314531700371.0,47391916.0
4100,2256.2339395839062,576657487907.0,47584716.0
4120,2272.749093792225,419062294893.0,47584716.0
4140,2281.0163282909098,568505477376.0,47584716.0
4160,2271.653248570944,434696271358.0,47777516.0
4180,2289.9633072728693,381992992146.0,47777516.0
4200,2297.782114764029,354393529558.0,47970316.0
4220,2331.9709763177607,351214305148.0,47970316.0
4240,2332.710625305901,349255740662.0,48163116.0
4260,2342.934442920191,347290876174.0,48163116.0
4280,2365.261985172018,348646078615.0,48163116.0
4300,2370.2970069880744,607774123447.0,48355916.0
4320,2378.344568515166,643008214959.0,48355916.0
4340,2394.031243844197,506260984579.0,48548716.0
4360,2371.6984361081804,382365398825.0,48548716.0
4380,2402.6559536456634,381714339326.0,48741516.0
4400,2416.3216618451493,377469076478.0,48741516.0
4420,2442.148206969872,371586288654.0,48741516.0
4440,2443.809632320614,372808025732.0,48934316.0
4460,2453.654072677813,373513026454.0,48934316.0
4480,2468.6079660899704,368154176643.0,49127116.0
4500,2482.2907478571387,719498514902.0,49127116.0
4520,2489.004288561794,619476564670.0,49127116.0
4540,2500.51279248716,496375455748.0,49319916.0
4560,2481.3032648824924,400855815750.0,49319916.0
4580,2511.208056024279,392955174667.0,49512716.0
4600,2532.726334815083,389528774847.0,49512716.0
4620,2541.66767907504,387680622702.0,49705516.0
4640,2559.172999756235,385942353998.0,49705516.0
4660,2568.4974866845428,395182260979.0,49705516.0
4680,2563.1456582662,404729915145.0,49898316.0
4700,2593.7650880039896,713367411953.0,49898316.0
4720,2594.054207890332,726981674449.0,50091116.0
4740,2608.7401880845164,722601774009.0,50091116.0
4760,2593.4495058159314,603715748004.0,50091116.0
4780,2626.188287274073,408313615042.0,50283916.0
4800,2634.561249537516,399530381105.0,50283916.0
4820,2661.3242823479486,406770874072.0,50476716.0
4840,2663.3509563022126,407771588378.0,50476716.0
4860,2683.496182294853,406086342610.0,50476716.0
4880,2671.0899393921773,401880583786.0,50669516.0
4900,2709.7941165652264,778395520020.0,50669516.0
4920,2704.1081012670857,787587045928.0,50862316.0
4940,2699.049965160444,778470972828.0,50862316.0
4960,2717.8280948696456,529780018618.0,50862316.0
4980,2732.8773206675664,467280441191.0,51055116.0
5000,2755.4990837296345,454102547760.0,51055116.0
