K,Regret,ProcessTime,SpaceUsage
2500,1378.8256002032456,151901466498.0,14363116.0
2520,1391.3826666721884,152633934422.0,14363116.0
2540,1400.1209821710925,155670025891.0,14363116.0
2560,1403.041587642194,157387797490.0,14363116.0
2580,1426.7956489641829,158273912378.0,14363116.0
2600,1420.7580807079764,159468259438.0,14363116.0
2620,1420.875026146558,113628758946.0,14555916.0
2640,1453.591012934783,83795835550.0,14555916.0
2660,1459.1820965103004,84458524914.0,14555916.0
2680,1467.421306767327,84979147694.0,14555916.0
2700,1488.1789987110667,164347489577.0,14555916.0
2720,1504.517787309542,104900622657.0,14748716.0
2740,1505.4489411768682,105571918174.0,14748716.0
2760,1521.7681661541744,170965418390.0,14748716.0
2780,1527.2219105043,172247951092.0,14748716.0
2800,1524.2896290555325,173026719285.0,14748716.0
2820,1536.792113971149,145121835755.0,14941516.0
2840,1560.5905304877056,94848052936.0,14941516.0
2860,1566.2149861261018,95402294712.0,14941516.0
2880,1590.821211106398,94504273213.0,14941516.0
2900,1598.081987252148,178183147250.0,14941516.0
2920,1609.0066661850478,156588210548.0,15134316.0
2940,1618.0661391783924,97886908151.0,15134316.0
2960,1633.006422257622,98604479186.0,15134316.0
2980,1630.5757485208217,99254014881.0,15134316.0
3000,1633.1231905762263,99669263997.0,15134316.0
3020,1660.9659720544298,100307977832.0,15134316.0
3040,1665.0797771823563,98828470858.0,15327116.0
3060,1682.3117326464524,99317559435.0,15327116.0
3080,1701.969383827589,100054073413.0,15327116.0
3100,1706.9465242716085,189719802239.0,15327116.0
3120,1725.6765521422549,174130773742.0,15327116.0
3140,1722.8741367343832,104168556133.0,15519916.0
3160,1744.5543824471304,104732317640.0,15519916.0
3180,1737.8500643021328,105550806462.0,15519916.0
3200,1741.3376911958642,105709417396.0,15519916.0
3220,1768.2943262373549,106587199236.0,15519916.0
3240,1774.9117846109416,107167776832.0,15519916.0
3260,1794.450987441726,108988300247.0,15712716.0
3280,1810.834067997494,109450186571.0,15712716.0
3300,1811.675889932179,208840306378.0,15712716.0
3320,1840.3773774422916,211520780822.0,15712716.0
3340,1831.5402226488293,212432377613.0,15712716.0
3360,1857.829814010195,213108058010.0,15712716.0
3380,1837.2288946698773,219726118126.0,15905516.0
3400,1860.4426506345428,220141833378.0,15905516.0
3420,1876.3594365516835,121992163964.0,15905516.0
3440,1892.3268182121997,117080061451.0,15905516.0
3460,1914.603585134901,117283860284.0,15905516.0
3480,1910.903165898796,117142896649.0,15905516.0
3500,1921.8593440224504,221530196229.0,16098316.0
3520,1954.8081798486464,225498793675.0,16098316.0
3540,1939.839330424034,226565416327.0,16098316.0
3560,1958.7183184244136,174394145605.0,16098316.0
3580,1946.6349812507167,120078409223.0,16098316.0
3600,1979.4318620316972,123576268646.0,16291116.0
3620,1979.3178717497285,123632761880.0,16291116.0
3640,2004.0580300631696,124347608568.0,16291116.0
3660,2017.2261171974565,125090167806.0,16291116.0
3680,2030.2007023068663,125662799938.0,16291116.0
3700,2033.7727561842175,240717980987.0,16291116.0
3720,2061.5491704787382,241589619377.0,16291116.0
3740,2055.560482134529,244696598695.0,16483916.0
3760,2062.135378303804,243873155262.0,16483916.0
3780,2058.784741261497,155461323346.0,16483916.0
3800,2081.7688164289743,130864537419.0,16483916.0
3820,2100.8725896533383,147594724060.0,16483916.0
3840,2119.488816449187,129922478635.0,16483916.0
3860,2124.251053493352,131420327083.0,16676716.0
3880,2133.0925098249863,131980988501.0,16676716.0
3900,2144.083403634588,254077720228.0,16676716.0
3920,2168.634276048881,215653427958.0,16676716.0
3940,2166.5570709867475,139623607354.0,16676716.0
3960,2169.495973672946,139919159113.0,16676716.0
3980,2169.6190174641424,137540796044.0,16869516.0
4000,2197.807535261523,138055971650.0,16869516.0
4020,2209.2089964695097,138620504622.0,16869516.0
4040,2224.821164231028,156120826941.0,16869516.0
4060,2239.85817458812,139381021726.0,16869516.0
4080,2250.452675847327,139763908804.0,16869516.0
4100,2256.2339395839062,268356511938.0,17062316.0
4120,2272.749093792225,269917986182.0,17062316.0
4140,2281.0163282909098,270333810047.0,17062316.0
4160,2271.653248570944,200024156729.0,17062316.0
4180,2289.9633072728693,146778219498.0,17062316.0
4200,2297.782114764029,146841031776.0,17062316.0
4220,2331.9709763177607,147021720366.0,17062316.0
4240,2332.710625305901,149139152219.0,17255116.0
4260,2342.934442920191,147278122810.0,17255116.0
4280,2365.261985172018,147867147789.0,17255116.0
4300,2370.2970069880744,286647866989.0,17255116.0
4320,2378.344568515166,288911418425.0,17255116.0
4340,2394.031243844197,288859165044.0,17255116.0
4360,2371.6984361081804,172982961831.0,17447916.0
4380,2402.6559536456634,158748203772.0,17447916.0
4400,2416.3216618451493,159104201267.0,17447916.0
4420,2442.148206969872,160113524114.0,17447916.0
4440,2443.809632320614,159945621933.0,17447916.0
4460,2453.654072677813,158729738994.0,17447916.0
4480,2468.6079660899704,158385536380.0,17447916.0
4500,2482.2907478571387,300883572936.0,17640716.0
4520,2489.004288561794,305268526646.0,17640716.0
4540,2500.51279248716,307117753818.0,17640716.0
4560,2481.3032648824924,264279597622.0,17640716.0
4580,2511.208056024279,166234196374.0,17640716.0
4600,2532.726334815083,167384738213.0,17640716.0
4620,2541.66767907504,164893407860.0,17640716.0
4640,2559.172999756235,166278171924.0,17833516.0
4660,2568.4974866845428,166996017221.0,17833516.0
4680,2563.1456582662,165650482130.0,17833516.0
4700,2593.7650880039896,319391036451.0,17833516.0
4720,2594.054207890332,322977224527.0,17833516.0
4740,2608.7401880845164,323714162309.0,17833516.0
4760,2593.4495058159314,247173247185.0,17833516.0
4780,2626.188287274073,175976147918.0,18026316.0
4800,2634.561249537516,176307932419.0,18026316.0
4820,2661.3242823479486,174336467589.0,18026316.0
4840,2663.3509563022126,174583278481.0,18026316.0
4860,2683.496182294853,174233417905.0,18026316.0
4880,2671.0899393921773,167034326337.0,18026316.0
4900,2709.7941165652264,343250006183.0,18219116.0
4920,2704.1081012670857,343884086738.0,18219116.0
4940,2699.049965160444,256372052317.0,18219116.0
4960,2717.8280948696456,189309402551.0,18219116.0
4980,2732.8773206675664,189433577436.0,18219116.0
5000,2755.4990837296345,190276299326.0,18219116.0
