K,Regret,ProcessTime,SpaceUsage
100,53.63148228976572,4423606477.0,6651116.0
120,66.33029455611023,5819525261.0,6651116.0
140,77.58493028953075,6780513192.0,6843916.0
160,86.77125908833145,7827503238.0,7036716.0
180,101.37291840435331,8869745963.0,7229516.0
200,112.3873276964351,9977078686.0,7422316.0
220,118.78187767554866,10987055635.0,7422316.0
240,132.68106561613806,11802572278.0,7615116.0
260,140.8157627027297,12920522162.0,7807916.0
280,153.90207872195327,13920696270.0,7807916.0
300,164.93587868879382,13508622085.0,8000716.0
320,174.41972804269363,16080673250.0,8000716.0
340,190.97995680039227,17288571191.0,8193516.0
360,197.3312532596732,18306449296.0,8193516.0
380,206.2112305347349,19249180321.0,8386316.0
400,222.6228863610878,20537613246.0,8579116.0
420,233.4787535227853,21620361084.0,8579116.0
440,239.88902974456136,22592940374.0,8579116.0
460,248.48748557625763,23711542699.0,8771916.0
480,265.7272011036063,24767637489.0,8771916.0
500,273.6067810973717,25694586027.0,8964716.0
520,289.2991045852832,27110651055.0,8964716.0
540,295.02827273716275,27940333483.0,9157516.0
560,310.412361295766,28930398656.0,9157516.0
580,319.8324789954842,30504723595.0,9350316.0
600,323.496891221112,31469914079.0,9350316.0
620,343.8486801047908,32562647233.0,9350316.0
640,361.860992416146,33754379311.0,9543116.0
660,361.3391157825607,34810521640.0,9543116.0
680,374.2710412775855,36332669758.0,9735916.0
700,385.69088462809145,36276902836.0,9735916.0
720,395.7695803517291,37810458021.0,9735916.0
740,409.6507904618601,38496016980.0,9928716.0
760,417.2352398533644,39583294411.0,9928716.0
780,425.4262608891712,40560143442.0,9928716.0
800,448.51799167292126,42301645681.0,10121516.0
820,452.03223422449486,43335989491.0,10121516.0
840,465.2051800625329,44364818463.0,10121516.0
860,477.1393617269296,45741930223.0,10314316.0
880,479.3803839464219,46814212569.0,10314316.0
900,498.0782123245264,47713009315.0,10507116.0
920,502.5343055317072,50020415985.0,10507116.0
940,521.3340204274722,51143120053.0,10507116.0
960,523.7068557123948,52132690264.0,10507116.0
980,548.1116940078912,52525380847.0,10699916.0
1000,549.7613219775734,53570974021.0,10699916.0
1020,564.3498766321295,54727479522.0,10699916.0
1040,572.4339352530178,56706320690.0,10892716.0
1060,578.5263455421242,57661107307.0,10892716.0
1080,589.6055897869678,58835633955.0,10892716.0
1100,605.7512609111797,58597006502.0,11085516.0
1120,620.2168047663589,60942193670.0,11085516.0
1140,618.7196305904239,61998388695.0,11085516.0
1160,648.1637109331241,64058654189.0,11278316.0
1180,650.6750027804795,65194984932.0,11278316.0
1200,667.5206328895871,66357612050.0,11278316.0
1220,666.3197011265264,67215932970.0,11278316.0
1240,678.1304691505674,68014631872.0,11471116.0
1260,696.0861650804017,68628985786.0,11471116.0
1280,705.2769503244929,69956277097.0,11471116.0
1300,716.8118738128521,73700789541.0,11663916.0
1320,728.8361574749986,75128614032.0,11663916.0
1340,732.589675997812,76228412482.0,11663916.0
1360,756.0852747959678,77362366693.0,11663916.0
1380,762.1151296718347,43861469605.0,11856716.0
1400,769.9134455612397,41694590794.0,11856716.0
1420,778.1981595047139,42013243976.0,11856716.0
1440,797.8240267591169,42589143367.0,11856716.0
1460,802.0264951376765,43908466296.0,12049516.0
1480,812.304468624867,44186555569.0,12049516.0
1500,825.9790246431345,86067058896.0,12049516.0
1520,837.5654703940436,87335499943.0,12049516.0
1540,853.84106741594,86261145139.0,12242316.0
1560,861.4224531395707,87214607076.0,12242316.0
1580,868.0173389892085,78573243085.0,12242316.0
1600,876.3101901965604,47156000690.0,12435116.0
1620,896.7783485731933,48076155924.0,12435116.0
1640,902.5197505598286,48465147310.0,12435116.0
1660,905.6072706226246,49221009039.0,12435116.0
1680,919.672541915393,49555987695.0,12435116.0
1700,933.878047326288,95432270157.0,12627916.0
1720,944.4781552046952,97315884222.0,12627916.0
1740,968.2890599822668,98404890386.0,12627916.0
1760,975.5290718857848,99983560115.0,12627916.0
1780,971.0906144430932,102973037245.0,12820716.0
1800,989.9502319401852,104296528567.0,12820716.0
1820,1004.2301169986608,105136277508.0,12820716.0
1840,1009.1141861978572,106025934065.0,12820716.0
1860,1018.2781636135076,105659924992.0,13013516.0
1880,1015.988085342815,106621064170.0,13013516.0
1900,1044.258997040897,110075208827.0,13013516.0
1920,1056.853910499215,111451679676.0,13013516.0
1940,1075.3799394397213,114834796224.0,13206316.0
1960,1081.282085575143,116227509367.0,13206316.0
1980,1082.5885926643457,117270706049.0,13206316.0
2000,1106.213591014182,118378735580.0,13206316.0
2020,1111.8981720832817,119076795342.0,13206316.0
2040,1111.802974205038,121115008624.0,13399116.0
2060,1119.2769278117978,122503254729.0,13399116.0
2080,1138.504127092415,123708577592.0,13399116.0
2100,1156.5009336873752,124131219515.0,13399116.0
2120,1166.5382045213432,128380960255.0,13591916.0
2140,1186.1080197248175,129945375219.0,13591916.0
2160,1183.5611429554149,130514477055.0,13591916.0
2180,1203.5541670488235,131583303053.0,13591916.0
2200,1213.1673465667018,132240122374.0,13591916.0
2220,1213.393701182409,130060136169.0,13784716.0
2240,1214.587204584693,130865030226.0,13784716.0
2260,1238.1008685245872,131983971744.0,13784716.0
2280,1248.6619535614464,133164640822.0,13784716.0
2300,1270.0861587675315,133603135823.0,13784716.0
2320,1279.791396231503,136863283136.0,13977516.0
2340,1292.9817982890954,138317819654.0,13977516.0
2360,1290.984955446051,139448159584.0,13977516.0
2380,1312.7328074993204,130635109442.0,13977516.0
