K,Regret,ProcessTime,SpaceUsage
4240,2332.710625305901,353608990279.0,48163116.0
4260,2342.934442920191,353197396882.0,48163116.0
4280,2365.261985172018,354556792563.0,48163116.0
4300,2370.2970069880744,599668864827.0,48355916.0
4320,2378.344568515166,483643055630.0,48355916.0
4340,2394.031243844197,435237841108.0,48548716.0
4360,2371.6984361081804,357052572387.0,48548716.0
4380,2402.6559536456634,553994213006.0,48741516.0
4400,2416.3216618451493,404609144611.0,48741516.0
4420,2442.148206969872,361129678934.0,48741516.0
4440,2443.809632320614,366860427931.0,48934316.0
4460,2453.654072677813,364360487566.0,48934316.0
4480,2468.6079660899704,359380693035.0,49127116.0
4500,2482.2907478571387,649352006080.0,49127116.0
4520,2489.004288561794,631614214521.0,49127116.0
4540,2500.51279248716,632394732894.0,49319916.0
4560,2481.3032648824924,403768908253.0,49319916.0
4580,2511.208056024279,439976697715.0,49512716.0
4600,2532.726334815083,642500677466.0,49512716.0
4620,2541.66767907504,431788075934.0,49705516.0
4640,2559.172999756235,378840440664.0,49705516.0
4660,2568.4974866845428,400442615398.0,49705516.0
4680,2563.1456582662,368663025678.0,49898316.0
4700,2593.7650880039896,714159280405.0,49898316.0
4720,2594.054207890332,640866722842.0,50091116.0
4740,2608.7401880845164,468794008859.0,50091116.0
4760,2593.4495058159314,422502491995.0,50091116.0
4780,2626.188287274073,393175751616.0,50283916.0
4800,2634.561249537516,398421615929.0,50283916.0
4820,2661.3242823479486,409060846844.0,50476716.0
4840,2663.3509563022126,565222053300.0,50476716.0
4860,2683.496182294853,426992890364.0,50476716.0
4880,2671.0899393921773,396670408346.0,50669516.0
4900,2709.7941165652264,708180559349.0,50669516.0
4920,2704.1081012670857,754188357260.0,50862316.0
4940,2699.049965160444,434624198976.0,50862316.0
4960,2717.8280948696456,423685822512.0,50862316.0
4980,2732.8773206675664,435614201968.0,51055116.0
5000,2755.4990837296345,442074990055.0,51055116.0
