K,Regret,ProcessTime,SpaceUsage
100,53.63148228976572,5462154322.0,21171116.0
120,66.33029455611023,7891516125.0,21171116.0
140,77.58493028953075,9175993118.0,21363916.0
160,86.77125908833145,10554188919.0,21556716.0
180,101.37291840435331,11915232133.0,21749516.0
200,112.3873276964351,13371299037.0,21942316.0
220,118.78187767554866,14740251495.0,21942316.0
240,132.68106561613806,15829198928.0,22135116.0
260,140.8157627027297,17388030463.0,22327916.0
280,153.90207872195327,18761128782.0,22327916.0
300,164.93587868879382,19271836796.0,22520716.0
320,174.41972804269363,21462706424.0,22520716.0
340,190.97995680039227,23023148498.0,22713516.0
360,197.3312532596732,24396530755.0,22713516.0
380,206.2112305347349,25570247544.0,22906316.0
400,222.6228863610878,27203440462.0,23099116.0
420,233.4787535227853,28515773356.0,23099116.0
440,239.88902974456136,29857788982.0,23099116.0
460,248.48748557625763,31382523504.0,23291916.0
480,265.7272011036063,32739131825.0,23291916.0
500,273.6067810973717,32522541169.0,23484716.0
520,289.2991045852832,35643456010.0,23484716.0
540,295.02827273716275,36565423124.0,23677516.0
560,310.412361295766,38083460542.0,23677516.0
580,319.8324789954842,39783484574.0,23870316.0
600,323.496891221112,41181127884.0,23870316.0
620,343.8486801047908,42603386885.0,23870316.0
640,361.860992416146,44158477277.0,24063116.0
660,361.3391157825607,45662167759.0,24063116.0
680,374.2710412775855,47541028045.0,24255916.0
700,385.69088462809145,47021255673.0,24255916.0
720,395.7695803517291,50218418546.0,24255916.0
740,409.6507904618601,51278420517.0,24448716.0
760,417.2352398533644,52603775627.0,24448716.0
780,425.4262608891712,54105856869.0,24448716.0
800,448.51799167292126,56022810820.0,24641516.0
820,452.03223422449486,57527224342.0,24641516.0
840,465.2051800625329,58955673055.0,24641516.0
860,477.1393617269296,60496596322.0,24834316.0
880,479.3803839464219,62067131183.0,24834316.0
900,498.0782123245264,63560906408.0,25027116.0
920,502.5343055317072,65649586389.0,25027116.0
940,521.3340204274722,66989592317.0,25027116.0
960,523.7068557123948,68404769642.0,25027116.0
980,548.1116940078912,68999907521.0,25219916.0
1000,549.7613219775734,70564205094.0,25219916.0
1020,564.3498766321295,71779654597.0,25219916.0
1040,572.4339352530178,74327972137.0,25412716.0
1060,578.5263455421242,75773411024.0,25412716.0
1080,589.6055897869678,77032153097.0,25412716.0
1100,605.7512609111797,78314893845.0,25605516.0
1120,620.2168047663589,81671748144.0,25605516.0
1140,618.7196305904239,83258142213.0,25605516.0
1160,648.1637109331241,85148138962.0,25798316.0
1180,650.6750027804795,86916057138.0,25798316.0
1200,667.5206328895871,88174325139.0,25798316.0
1220,666.3197011265264,89634827545.0,25798316.0
1240,678.1304691505674,90152523852.0,25991116.0
1260,696.0861650804017,91417722346.0,25991116.0
1280,705.2769503244929,92802814854.0,25991116.0
1300,716.8118738128521,94979098890.0,26183916.0
1320,728.8361574749986,96439340833.0,26183916.0
1340,732.589675997812,98283879392.0,26183916.0
1360,756.0852747959678,100459796386.0,26183916.0
1380,762.1151296718347,101377087823.0,26376716.0
1400,769.9134455612397,103277453595.0,26376716.0
1420,778.1981595047139,105057610042.0,26376716.0
1440,797.8240267591169,105306164823.0,26376716.0
1460,802.0264951376765,108432200757.0,26569516.0
1480,812.304468624867,109728171638.0,26569516.0
1500,825.9790246431345,110471668218.0,26569516.0
1520,837.5654703940436,112750399719.0,26569516.0
1540,853.84106741594,111991793418.0,26762316.0
1560,861.4224531395707,113636769330.0,26762316.0
1580,868.0173389892085,115095300484.0,26762316.0
1600,876.3101901965604,118051685620.0,26955116.0
1620,896.7783485731933,119327158705.0,26955116.0
1640,902.5197505598286,120969508645.0,26955116.0
1660,905.6072706226246,122165444382.0,26955116.0
1680,919.672541915393,123639165029.0,26955116.0
1700,933.878047326288,126901369692.0,27147916.0
1720,944.4781552046952,128700758443.0,27147916.0
1740,968.2890599822668,130439011432.0,27147916.0
1760,975.5290718857848,131966099024.0,27147916.0
1780,971.0906144430932,135103516375.0,27340716.0
1800,989.9502319401852,136358666242.0,27340716.0
1820,1004.2301169986608,138003869455.0,27340716.0
1840,1009.1141861978572,139578627906.0,27340716.0
1860,1018.2781636135076,125225323950.0,27533516.0
1880,1015.988085342815,72324206470.0,27533516.0
1900,1044.258997040897,140719932331.0,27533516.0
1920,1056.853910499215,142126304457.0,27533516.0
1940,1075.3799394397213,145867260589.0,27726316.0
1960,1081.282085575143,146698387447.0,27726316.0
1980,1082.5885926643457,149029845348.0,27726316.0
2000,1106.213591014182,149864926718.0,27726316.0
2020,1111.8981720832817,151287476058.0,27726316.0
2040,1111.802974205038,133397520007.0,27919116.0
2060,1119.2769278117978,80382225315.0,27919116.0
2080,1138.504127092415,99020659644.0,27919116.0
2100,1156.5009336873752,156282403221.0,27919116.0
2120,1166.5382045213432,162200103291.0,28111916.0
2140,1186.1080197248175,163835958887.0,28111916.0
2160,1183.5611429554149,119283462177.0,28111916.0
2180,1203.5541670488235,88373610566.0,28111916.0
2200,1213.1673465667018,89057523275.0,28111916.0
2220,1213.393701182409,88323182578.0,28304716.0
2240,1214.587204584693,89025699593.0,28304716.0
2260,1238.1008685245872,89741671828.0,28304716.0
2280,1248.6619535614464,90516014751.0,28304716.0
2300,1270.0861587675315,172118368380.0,28304716.0
2320,1279.791396231503,177463522937.0,28497516.0
2340,1292.9817982890954,179331294236.0,28497516.0
2360,1290.984955446051,177075886666.0,28497516.0
2380,1312.7328074993204,96621277017.0,28497516.0
2400,1317.8658588183926,97764538924.0,28497516.0
2420,1317.2096351860807,98988264262.0,28690316.0
2440,1330.3179698970011,100137453370.0,28690316.0
2460,1354.4809818680806,100623520407.0,28690316.0
2480,1356.7163149002013,101363569868.0,28690316.0
2500,1378.8256002032456,191234307376.0,28883116.0
2520,1391.3826666721884,136754918135.0,28883116.0
2540,1400.1209821710925,104086764937.0,28883116.0
2560,1403.041587642194,104774726751.0,28883116.0
2580,1426.7956489641829,105682367327.0,28883116.0
2600,1420.7580807079764,106088680736.0,28883116.0
2620,1420.875026146558,105964813573.0,29075916.0
2640,1453.591012934783,106644607950.0,29075916.0
2660,1459.1820965103004,107608590584.0,29075916.0
2680,1467.421306767327,108098030872.0,29075916.0
2700,1488.1789987110667,207621486828.0,29075916.0
2720,1504.517787309542,214423564332.0,29268716.0
2740,1505.4489411768682,216303244689.0,29268716.0
2760,1521.7681661541744,215617412438.0,29268716.0
2780,1527.2219105043,193576444142.0,29268716.0
2800,1524.2896290555325,113597869293.0,29268716.0
2820,1536.792113971149,115295720743.0,29461516.0
2840,1560.5905304877056,115987503345.0,29461516.0
2860,1566.2149861261018,116543311418.0,29461516.0
2880,1590.821211106398,117387605316.0,29461516.0
2900,1598.081987252148,226166720478.0,29461516.0
