K,Regret,ProcessTime,SpaceUsage
2660,1459.1820965103004,787858839552.0,90579116.0
2680,1467.421306767327,870096559745.0,90964716.0
2700,1488.1789987110667,1233770076049.0,91350316.0
2720,1504.517787309542,1054954510070.0,91735916.0
2740,1505.4489411768682,1194284850343.0,92121516.0
2760,1521.7681661541744,1184990087695.0,92507116.0
2780,1527.2219105043,1226260065594.0,92892716.0
2800,1524.2896290555325,1225942121195.0,93278316.0
2820,1536.792113971149,1037722372668.0,93663916.0
2840,1560.5905304877056,913488892412.0,94242316.0
2860,1566.2149861261018,757927235835.0,94627916.0
2880,1590.821211106398,875796042095.0,95013516.0
2900,1598.081987252148,1528097464664.0,95399116.0
2920,1609.0066661850478,1366663543746.0,95784716.0
2940,1618.0661391783924,1173244742502.0,96170316.0
2960,1633.006422257622,1275553927821.0,96555916.0
2980,1630.5757485208217,1061233760904.0,96941516.0
3000,1633.1231905762263,857112444583.0,97327116.0
3020,1660.9659720544298,849156666114.0,97712716.0
3040,1665.0797771823563,878452206566.0,98098316.0
3060,1682.3117326464524,909441824646.0,98483916.0
3080,1701.969383827589,921343944830.0,98869516.0
3100,1706.9465242716085,1617529848267.0,99255116.0
3120,1725.6765521422549,1560803927648.0,99640716.0
3140,1722.8741367343832,1201224727403.0,100026316.0
3160,1744.5543824471304,1541436286188.0,100411916.0
3180,1737.8500643021328,1275703522574.0,100797516.0
3200,1741.3376911958642,997774592900.0,101183116.0
3220,1768.2943262373549,1004798813525.0,101568716.0
3240,1774.9117846109416,1076318815574.0,101954316.0
3260,1794.450987441726,1025773258598.0,102339916.0
3280,1810.834067997494,1049802406231.0,102725516.0
3300,1811.675889932179,1826434266934.0,103111116.0
3320,1840.3773774422916,1575168586446.0,103496716.0
3340,1831.5402226488293,1744745834105.0,103882316.0
3360,1857.829814010195,1300224841518.0,104267916.0
3380,1837.2288946698773,1181762397803.0,104653516.0
3400,1860.4426506345428,1145395913002.0,105039116.0
3420,1876.3594365516835,1489931817552.0,105424716.0
3440,1892.3268182121997,1713941941020.0,105810316.0
3460,1914.603585134901,1170201376115.0,106195916.0
3480,1910.903165898796,1547833845439.0,106581516.0
3500,1921.8593440224504,2082140704524.0,106967116.0
3520,1954.8081798486464,1439358126225.0,107159916.0
3540,1939.839330424034,1284048210972.0,107545516.0
3560,1958.7183184244136,1474049638799.0,107931116.0
3580,1946.6349812507167,1251236059292.0,108316716.0
3600,1979.4318620316972,1250200843205.0,108702316.0
3620,1979.3178717497285,1274155715463.0,109087916.0
3640,2004.0580300631696,1294154808020.0,109473516.0
3660,2017.2261171974565,1320655453426.0,109859116.0
3680,2030.2007023068663,2010315302931.0,110244716.0
3700,2033.7727561842175,2549669661770.0,110630316.0
3720,2061.5491704787382,1928522425618.0,111015916.0
3740,2055.560482134529,1425533014287.0,111401516.0
3760,2062.135378303804,1601617941166.0,111787116.0
3780,2058.784741261497,1826889839466.0,112172716.0
3800,2081.7688164289743,1582800719639.0,112365516.0
3820,2100.8725896533383,1666020016153.0,112751116.0
3840,2119.488816449187,1443437811975.0,113136716.0
3860,2124.251053493352,1631321651901.0,113522316.0
3880,2133.0925098249863,1658098609738.0,113907916.0
3900,2144.083403634588,2715485967231.0,114293516.0
3920,2168.634276048881,2520550091380.0,114679116.0
3940,2166.5570709867475,2071847392862.0,115064716.0
3960,2169.495973672946,1886536763616.0,115450316.0
3980,2169.6190174641424,2033992575284.0,115835916.0
4000,2197.807535261523,2173374368508.0,116028716.0
4020,2209.2089964695097,1699573832289.0,116414316.0
4040,2224.821164231028,2392547219642.0,116799916.0
4060,2239.85817458812,2844230018113.0,117185516.0
4080,2250.452675847327,1722100189879.0,117571116.0
4100,2256.2339395839062,2686967171586.0,117956716.0
4120,2272.749093792225,2490689908182.0,118342316.0
4140,2281.0163282909098,2021911099638.0,118727916.0
4160,2271.653248570944,1988232865453.0,118920716.0
4180,2289.9633072728693,1861284848887.0,119306316.0
4200,2297.782114764029,1852333168931.0,119691916.0
4220,2331.9709763177607,1868452857967.0,120077516.0
4240,2332.710625305901,2050906228537.0,120463116.0
4260,2342.934442920191,1780322800271.0,120848716.0
4280,2365.261985172018,1726304840064.0,121234316.0
4300,2370.2970069880744,3420192966698.0,121619916.0
4320,2378.344568515166,2441285309857.0,121812716.0
4340,2394.031243844197,2646550011067.0,122198316.0
4360,2371.6984361081804,3317530626751.0,122583916.0
4380,2402.6559536456634,2482231209693.0,122969516.0
4400,2416.3216618451493,2306762610697.0,123355116.0
4420,2442.148206969872,3200068605294.0,123740716.0
4440,2443.809632320614,2077139268017.0,123933516.0
4460,2453.654072677813,1877784452730.0,124319116.0
4480,2468.6079660899704,1889625274910.0,124704716.0
4500,2482.2907478571387,3747990631198.0,125090316.0
4520,2489.004288561794,2546544334169.0,125475916.0
4540,2500.51279248716,3114306496162.0,125861516.0
4560,2481.3032648824924,2300675626859.0,126054316.0
4580,2511.208056024279,2242445618493.0,126439916.0
4600,2532.726334815083,2286154661430.0,126825516.0
4620,2541.66767907504,2190847949057.0,127211116.0
4640,2559.172999756235,2089995240866.0,127596716.0
4660,2568.4974866845428,2097412442398.0,127982316.0
4680,2563.1456582662,2108800766039.0,128175116.0
4700,2593.7650880039896,3459076862227.0,128560716.0
4720,2594.054207890332,3064885442266.0,128946316.0
4740,2608.7401880845164,2367251847944.0,129331916.0
4760,2593.4495058159314,2424110422463.0,129717516.0
4780,2626.188287274073,2461141860949.0,129910316.0
4800,2634.561249537516,2453516473119.0,130295916.0
4820,2661.3242823479486,2403122739600.0,130681516.0
4840,2663.3509563022126,2281065862679.0,131067116.0
4860,2683.496182294853,2320626060173.0,131452716.0
4880,2671.0899393921773,2281178450798.0,131645516.0
4900,2709.7941165652264,3637093518013.0,132031116.0
4920,2704.1081012670857,2654502355500.0,132416716.0
4940,2699.049965160444,3391889035826.0,132802316.0
4960,2717.8280948696456,2804666731101.0,133187916.0
4980,2732.8773206675664,2842679938480.0,133380716.0
5000,2755.4990837296345,2650920097299.0,133766316.0
