K,Regret,ProcessTime,SpaceUsage
100,53.63148228976572,3821085128.0,6651116.0
120,66.33029455611023,6390971682.0,6651116.0
140,77.58493028953075,7334854988.0,6843916.0
160,86.77125908833145,8477643115.0,7036716.0
180,101.37291840435331,9599297568.0,7229516.0
200,112.3873276964351,10805168392.0,7422316.0
220,118.78187767554866,11930789199.0,7422316.0
240,132.68106561613806,12743670070.0,7615116.0
260,140.8157627027297,13897732521.0,7807916.0
280,153.90207872195327,15124566769.0,7807916.0
300,164.93587868879382,14059569938.0,8000716.0
320,174.41972804269363,16731364476.0,8000716.0
340,190.97995680039227,17944658879.0,8193516.0
360,197.3312532596732,19017449957.0,8193516.0
380,206.2112305347349,19873028246.0,8386316.0
400,222.6228863610878,21214988152.0,8579116.0
420,233.4787535227853,22318138461.0,8579116.0
440,239.88902974456136,23317770078.0,8579116.0
460,248.48748557625763,24674808621.0,8771916.0
480,265.7272011036063,25674978589.0,8771916.0
500,273.6067810973717,32584793302.0,8964716.0
520,289.2991045852832,35579272916.0,8964716.0
540,295.02827273716275,30174005951.0,9157516.0
560,310.412361295766,31297261373.0,9157516.0
580,319.8324789954842,32967543018.0,9350316.0
600,323.496891221112,34315763494.0,9350316.0
620,343.8486801047908,35290253286.0,9350316.0
640,361.860992416146,36420559836.0,9543116.0
660,361.3391157825607,36886313299.0,9543116.0
680,374.2710412775855,38519590573.0,9735916.0
700,385.69088462809145,39642124550.0,9735916.0
720,395.7695803517291,42412071816.0,9735916.0
740,409.6507904618601,43170888232.0,9928716.0
760,417.2352398533644,44607060966.0,9928716.0
780,425.4262608891712,45670917676.0,9928716.0
800,448.51799167292126,47494742858.0,10121516.0
820,452.03223422449486,48744095076.0,10121516.0
840,465.2051800625329,49740832762.0,10121516.0
860,477.1393617269296,50943670163.0,10314316.0
880,479.3803839464219,52237189167.0,10314316.0
900,498.0782123245264,50108248207.0,10507116.0
920,502.5343055317072,52749208198.0,10507116.0
940,521.3340204274722,54201476419.0,10507116.0
960,523.7068557123948,55188187530.0,10507116.0
980,548.1116940078912,55430813350.0,10699916.0
1000,549.7613219775734,56452843486.0,10699916.0
1020,564.3498766321295,57603537065.0,10699916.0
1040,572.4339352530178,59601729009.0,10892716.0
1060,578.5263455421242,60700909390.0,10892716.0
1080,589.6055897869678,61792473969.0,10892716.0
1100,605.7512609111797,62653413338.0,11085516.0
1120,620.2168047663589,65362993883.0,11085516.0
1140,618.7196305904239,66534083851.0,11085516.0
1160,648.1637109331241,68887842021.0,11278316.0
1180,650.6750027804795,71067982059.0,11278316.0
1200,667.5206328895871,74228617655.0,11278316.0
1220,666.3197011265264,75235695581.0,11278316.0
1240,678.1304691505674,75267504267.0,11471116.0
1260,696.0861650804017,79934215361.0,11471116.0
1280,705.2769503244929,77603815483.0,11471116.0
1300,716.8118738128521,79336819691.0,11663916.0
1320,728.8361574749986,78585271952.0,11663916.0
1340,732.589675997812,79675470362.0,11663916.0
1360,756.0852747959678,82624575669.0,11663916.0
1380,762.1151296718347,83465394098.0,11856716.0
1400,769.9134455612397,93078322380.0,11856716.0
1420,778.1981595047139,98507715380.0,11856716.0
1440,797.8240267591169,88466275187.0,11856716.0
1460,802.0264951376765,90905344143.0,12049516.0
1480,812.304468624867,91743924805.0,12049516.0
1500,825.9790246431345,93108286843.0,12049516.0
