K,Regret,ProcessTime,SpaceUsage
100,53.63148228976572,3842223131.0,7615116.0
120,66.33029455611023,6418564056.0,8000716.0
140,77.58493028953075,7464538140.0,8386316.0
160,86.77125908833145,8691181060.0,8771916.0
180,101.37291840435331,10165441697.0,8964716.0
200,112.3873276964351,11531491357.0,9350316.0
220,118.78187767554866,15680347722.0,9543116.0
240,132.68106561613806,16351558452.0,9735916.0
260,140.8157627027297,19301045977.0,10121516.0
280,153.90207872195327,16593098542.0,10314316.0
300,164.93587868879382,16554242395.0,10507116.0
320,174.41972804269363,19513182676.0,10699916.0
340,190.97995680039227,21296185379.0,11085516.0
360,197.3312532596732,23173966213.0,11278316.0
380,206.2112305347349,23885930615.0,11471116.0
400,222.6228863610878,25809533868.0,11663916.0
420,233.4787535227853,27092313518.0,11856716.0
440,239.88902974456136,29016929290.0,12049516.0
460,248.48748557625763,28873718890.0,12242316.0
480,265.7272011036063,30767422093.0,12435116.0
500,273.6067810973717,30852699229.0,12627916.0
520,289.2991045852832,33762156262.0,12820716.0
540,295.02827273716275,34635472729.0,13013516.0
560,310.412361295766,36559609816.0,13206316.0
580,319.8324789954842,38049837097.0,13399116.0
600,323.496891221112,40040522150.0,13591916.0
620,343.8486801047908,40845659151.0,13784716.0
640,361.860992416146,42899904244.0,13977516.0
660,361.3391157825607,44424035261.0,14170316.0
680,374.2710412775855,46747921547.0,14363116.0
700,385.69088462809145,46250309089.0,14363116.0
720,395.7695803517291,47919570689.0,14555916.0
740,409.6507904618601,49863688273.0,14748716.0
760,417.2352398533644,51713037624.0,14941516.0
780,425.4262608891712,55443835976.0,15134316.0
800,448.51799167292126,56210757347.0,15327116.0
820,452.03223422449486,57069655080.0,15519916.0
840,465.2051800625329,59878357102.0,15519916.0
860,477.1393617269296,61392730856.0,15712716.0
880,479.3803839464219,64239466632.0,15905516.0
900,498.0782123245264,64448116265.0,16098316.0
920,502.5343055317072,67930796867.0,16291116.0
940,521.3340204274722,69528631079.0,16291116.0
960,523.7068557123948,68917458022.0,16483916.0
980,548.1116940078912,71807130920.0,16676716.0
1000,549.7613219775734,71286912967.0,16869516.0
1020,564.3498766321295,72679567846.0,16869516.0
1040,572.4339352530178,74642822145.0,17062316.0
1060,578.5263455421242,76283662743.0,17255116.0
1080,589.6055897869678,79332460224.0,17447916.0
1100,605.7512609111797,83195716038.0,17447916.0
1120,620.2168047663589,84321407347.0,17640716.0
1140,618.7196305904239,87102470996.0,17833516.0
1160,648.1637109331241,88896585070.0,17833516.0
1180,650.6750027804795,90515145650.0,18026316.0
1200,667.5206328895871,93014545719.0,18219116.0
1220,666.3197011265264,89597207595.0,18411916.0
1240,678.1304691505674,91467835735.0,18411916.0
1260,696.0861650804017,96779006918.0,18604716.0
1280,705.2769503244929,99088101906.0,18797516.0
1300,716.8118738128521,105557034786.0,18797516.0
1320,728.8361574749986,104313088429.0,18990316.0
1340,732.589675997812,115940814881.0,19183116.0
1360,756.0852747959678,116855253307.0,19183116.0
1380,762.1151296718347,112371218329.0,19375916.0
1400,769.9134455612397,111237321951.0,19568716.0
1420,778.1981595047139,111302116169.0,19568716.0
1440,797.8240267591169,115127105936.0,19761516.0
1460,802.0264951376765,79087520715.0,19954316.0
1480,812.304468624867,111972796613.0,19954316.0
1500,825.9790246431345,120745447406.0,20147116.0
1520,837.5654703940436,124829143480.0,20339916.0
1540,853.84106741594,129539096138.0,20339916.0
1560,861.4224531395707,131044912715.0,20532716.0
1580,868.0173389892085,130062015548.0,20725516.0
1600,876.3101901965604,107772942933.0,20725516.0
1620,896.7783485731933,74378691997.0,20918316.0
1640,902.5197505598286,75335702168.0,20918316.0
1660,905.6072706226246,77446836198.0,21111116.0
1680,919.672541915393,79580295675.0,21303916.0
1700,933.878047326288,145860473123.0,21303916.0
1720,944.4781552046952,142281850996.0,21496716.0
1740,968.2890599822668,143512786999.0,21496716.0
1760,975.5290718857848,148746233657.0,21689516.0
1780,971.0906144430932,154235510379.0,21882316.0
1800,989.9502319401852,157898476169.0,21882316.0
1820,1004.2301169986608,164760585655.0,22075116.0
1840,1009.1141861978572,166111363240.0,22075116.0
1860,1018.2781636135076,163751820875.0,22267916.0
1880,1015.988085342815,160164281479.0,22460716.0
1900,1044.258997040897,176222927606.0,22460716.0
1920,1056.853910499215,177476746043.0,22653516.0
1940,1075.3799394397213,178644427541.0,22653516.0
1960,1081.282085575143,185924886913.0,22846316.0
1980,1082.5885926643457,181349477475.0,23039116.0
2000,1106.213591014182,176179161273.0,23039116.0
2020,1111.8981720832817,179799951318.0,23231916.0
2040,1111.802974205038,181301637483.0,23231916.0
2060,1119.2769278117978,183413107996.0,23424716.0
2080,1138.504127092415,129586810765.0,23424716.0
2100,1156.5009336873752,198510926556.0,23617516.0
2120,1166.5382045213432,194351117258.0,23810316.0
2140,1186.1080197248175,198489455668.0,23810316.0
2160,1183.5611429554149,197983293161.0,24003116.0
2180,1203.5541670488235,198086238588.0,24003116.0
2200,1213.1673465667018,122168014476.0,24195916.0
2220,1213.393701182409,116078854621.0,24195916.0
2240,1214.587204584693,119562810521.0,24388716.0
2260,1238.1008685245872,205435351977.0,24388716.0
2280,1248.6619535614464,117296554591.0,24581516.0
2300,1270.0861587675315,213202607474.0,24774316.0
2320,1279.791396231503,216049163556.0,24774316.0
2340,1292.9817982890954,221990776268.0,24967116.0
2360,1290.984955446051,220468642199.0,24967116.0
2380,1312.7328074993204,162787904459.0,25159916.0
2400,1317.8658588183926,136447633893.0,25159916.0
2420,1317.2096351860807,128611730329.0,25352716.0
2440,1330.3179698970011,198621024631.0,25352716.0
2460,1354.4809818680806,135086272333.0,25545516.0
2480,1356.7163149002013,132339523726.0,25545516.0
2500,1378.8256002032456,242405362478.0,25738316.0
2520,1391.3826666721884,232555206931.0,25738316.0
2540,1400.1209821710925,253908094481.0,25931116.0
2560,1403.041587642194,191348266692.0,25931116.0
2580,1426.7956489641829,155924590037.0,26123916.0
2600,1420.7580807079764,151126477805.0,26123916.0
2620,1420.875026146558,267817077622.0,26316716.0
2640,1453.591012934783,268006313699.0,26316716.0
2660,1459.1820965103004,266717226683.0,26509516.0
2680,1467.421306767327,162515191986.0,26509516.0
2700,1488.1789987110667,271548699253.0,26702316.0
2720,1504.517787309542,282578979812.0,26895116.0
2740,1505.4489411768682,284118341054.0,26895116.0
2760,1521.7681661541744,301900837554.0,27087916.0
2780,1527.2219105043,222237414478.0,27087916.0
2800,1524.2896290555325,209476642981.0,27280716.0
2820,1536.792113971149,251431392270.0,27280716.0
2840,1560.5905304877056,163621350369.0,27473516.0
2860,1566.2149861261018,164804488668.0,27473516.0
2880,1590.821211106398,159269270816.0,27666316.0
2900,1598.081987252148,303201965760.0,27666316.0
2920,1609.0066661850478,317813898554.0,27859116.0
2940,1618.0661391783924,314120483224.0,27859116.0
2960,1633.006422257622,309086392796.0,27859116.0
2980,1630.5757485208217,177433978357.0,28051916.0
3000,1633.1231905762263,178081332410.0,28051916.0
3020,1660.9659720544298,181250316317.0,28244716.0
3040,1665.0797771823563,179295621598.0,28244716.0
3060,1682.3117326464524,176952763970.0,28437516.0
3080,1701.969383827589,176376029776.0,28437516.0
3100,1706.9465242716085,338829595742.0,28630316.0
3120,1725.6765521422549,333695218723.0,28630316.0
3140,1722.8741367343832,341173737076.0,28823116.0
3160,1744.5543824471304,334097160881.0,28823116.0
3180,1737.8500643021328,233964876698.0,29015916.0
3200,1741.3376911958642,332525276438.0,29015916.0
3220,1768.2943262373549,191742680709.0,29208716.0
3240,1774.9117846109416,192381858041.0,29208716.0
3260,1794.450987441726,193654542629.0,29401516.0
3280,1810.834067997494,193680380394.0,29401516.0
3300,1811.675889932179,368111907911.0,29594316.0
3320,1840.3773774422916,350158619287.0,29594316.0
3340,1831.5402226488293,364391997316.0,29787116.0
3360,1857.829814010195,219827218163.0,29787116.0
3380,1837.2288946698773,216666531614.0,29979916.0
3400,1860.4426506345428,216020912758.0,29979916.0
3420,1876.3594365516835,212432024175.0,29979916.0
3440,1892.3268182121997,219757043524.0,30172716.0
3460,1914.603585134901,217465552680.0,30172716.0
3480,1910.903165898796,216698976772.0,30365516.0
3500,1921.8593440224504,420061461731.0,30365516.0
3520,1954.8081798486464,417215996374.0,30558316.0
3540,1939.839330424034,345297811172.0,30558316.0
3560,1958.7183184244136,274095579915.0,30751116.0
3580,1946.6349812507167,286477103391.0,30751116.0
3600,1979.4318620316972,235646370223.0,30943916.0
3620,1979.3178717497285,234063407044.0,30943916.0
3640,2004.0580300631696,229805426740.0,30943916.0
3660,2017.2261171974565,301016225103.0,31136716.0
3680,2030.2007023068663,233915662180.0,31136716.0
3700,2033.7727561842175,439625996678.0,31329516.0
3720,2061.5491704787382,302552145123.0,31329516.0
3740,2055.560482134529,366140409177.0,31522316.0
3760,2062.135378303804,307040724971.0,31522316.0
3780,2058.784741261497,332158827682.0,31715116.0
3800,2081.7688164289743,313889364966.0,31715116.0
3820,2100.8725896533383,432822753750.0,31907916.0
3840,2119.488816449187,303133041078.0,31907916.0
3860,2124.251053493352,250897176534.0,31907916.0
3880,2133.0925098249863,257506669911.0,32100716.0
3900,2144.083403634588,503014735098.0,32100716.0
3920,2168.634276048881,459420019030.0,32293516.0
3940,2166.5570709867475,278591804918.0,32293516.0
3960,2169.495973672946,456403140092.0,32486316.0
3980,2169.6190174641424,308069863209.0,32486316.0
4000,2197.807535261523,303643387496.0,32486316.0
4020,2209.2089964695097,308448594919.0,32679116.0
4040,2224.821164231028,297721370920.0,32679116.0
4060,2239.85817458812,308281874488.0,32871916.0
4080,2250.452675847327,306997731580.0,32871916.0
4100,2256.2339395839062,539386616368.0,33064716.0
4120,2272.749093792225,523119990337.0,33064716.0
4140,2281.0163282909098,483732471587.0,33064716.0
4160,2271.653248570944,301346896619.0,33257516.0
4180,2289.9633072728693,471081998625.0,33257516.0
4200,2297.782114764029,359357473502.0,33450316.0
4220,2331.9709763177607,286191173575.0,33450316.0
4240,2332.710625305901,291461484345.0,33643116.0
4260,2342.934442920191,299585355971.0,33643116.0
4280,2365.261985172018,299852531069.0,33643116.0
4300,2370.2970069880744,530893820425.0,33835916.0
4320,2378.344568515166,539007403772.0,33835916.0
4340,2394.031243844197,564746838768.0,34028716.0
4360,2371.6984361081804,435381643095.0,34028716.0
4380,2402.6559536456634,316534262253.0,34221516.0
4400,2416.3216618451493,308620307584.0,34221516.0
4420,2442.148206969872,306003075860.0,34221516.0
4440,2443.809632320614,322048844772.0,34414316.0
4460,2453.654072677813,320078371047.0,34414316.0
4480,2468.6079660899704,316315927705.0,34607116.0
4500,2482.2907478571387,594047347559.0,34607116.0
4520,2489.004288561794,571268698144.0,34607116.0
4540,2500.51279248716,482496250575.0,34799916.0
4560,2481.3032648824924,344947954744.0,34799916.0
4580,2511.208056024279,348079432474.0,34992716.0
4600,2532.726334815083,338449961044.0,34992716.0
4620,2541.66767907504,344546981008.0,35185516.0
4640,2559.172999756235,345767053513.0,35185516.0
4660,2568.4974866845428,346697294223.0,35185516.0
4680,2563.1456582662,336199415213.0,35378316.0
4700,2593.7650880039896,540096195234.0,35378316.0
4720,2594.054207890332,391239206704.0,35571116.0
4740,2608.7401880845164,406769590463.0,35571116.0
4760,2593.4495058159314,391131751559.0,35571116.0
4780,2626.188287274073,383657345074.0,35763916.0
4800,2634.561249537516,377697732845.0,35763916.0
4820,2661.3242823479486,380449039462.0,35956716.0
4840,2663.3509563022126,379020118597.0,35956716.0
4860,2683.496182294853,380727969985.0,35956716.0
4880,2671.0899393921773,376461062985.0,36149516.0
4900,2709.7941165652264,491635885724.0,36149516.0
4920,2704.1081012670857,515590882289.0,36342316.0
4940,2699.049965160444,669611315417.0,36342316.0
4960,2717.8280948696456,503328317971.0,36342316.0
4980,2732.8773206675664,387096563470.0,36535116.0
5000,2755.4990837296345,384695602195.0,36535116.0
