K,Regret,ProcessTime,SpaceUsage
3880,2133.0925098249863,175116683113.0,31196716.0
3900,2144.083403634588,357400587642.0,31196716.0
3920,2168.634276048881,353077423253.0,31196716.0
3940,2166.5570709867475,353098068819.0,31196716.0
3960,2169.495973672946,237598371652.0,31196716.0
3980,2169.6190174641424,343440189398.0,31389516.0
4000,2197.807535261523,200125191867.0,31389516.0
4020,2209.2089964695097,185221452716.0,31389516.0
4040,2224.821164231028,186625937821.0,31389516.0
4060,2239.85817458812,183892975985.0,31389516.0
4080,2250.452675847327,182401848951.0,31389516.0
4100,2256.2339395839062,377551536491.0,31582316.0
4120,2272.749093792225,372895669381.0,31582316.0
4140,2281.0163282909098,205209174185.0,31582316.0
4160,2271.653248570944,203027406577.0,31582316.0
4180,2289.9633072728693,204575689955.0,31582316.0
4200,2297.782114764029,204590487508.0,31582316.0
4220,2331.9709763177607,203275695057.0,31582316.0
4240,2332.710625305901,201061700738.0,31775116.0
4260,2342.934442920191,202318691418.0,31775116.0
4280,2365.261985172018,199851363811.0,31775116.0
4300,2370.2970069880744,401188282944.0,31775116.0
4320,2378.344568515166,393258717862.0,31775116.0
4340,2394.031243844197,408177002686.0,31775116.0
4360,2371.6984361081804,276581206068.0,31967916.0
4380,2402.6559536456634,246072968806.0,31967916.0
4400,2416.3216618451493,234484608681.0,31967916.0
4420,2442.148206969872,249489254056.0,31967916.0
4440,2443.809632320614,224309353206.0,31967916.0
4460,2453.654072677813,211916994169.0,31967916.0
4480,2468.6079660899704,210242874392.0,31967916.0
4500,2482.2907478571387,414520179347.0,32160716.0
4520,2489.004288561794,408115169316.0,32160716.0
4540,2500.51279248716,364527274693.0,32160716.0
4560,2481.3032648824924,245750962662.0,32160716.0
4580,2511.208056024279,222508478758.0,32160716.0
4600,2532.726334815083,219814665995.0,32160716.0
4620,2541.66767907504,218656203505.0,32160716.0
4640,2559.172999756235,253376940898.0,32353516.0
4660,2568.4974866845428,237432240100.0,32353516.0
4680,2563.1456582662,222978359761.0,32353516.0
4700,2593.7650880039896,446857146689.0,32353516.0
4720,2594.054207890332,406528912421.0,32353516.0
4740,2608.7401880845164,262107831128.0,32353516.0
4760,2593.4495058159314,261222600860.0,32353516.0
4780,2626.188287274073,349015656087.0,32546316.0
4800,2634.561249537516,235650519068.0,32546316.0
4820,2661.3242823479486,235619187197.0,32546316.0
4840,2663.3509563022126,242843343068.0,32546316.0
4860,2683.496182294853,228062685807.0,32546316.0
4880,2671.0899393921773,227195552539.0,32546316.0
4900,2709.7941165652264,460991125526.0,32739116.0
4920,2704.1081012670857,464010768078.0,32739116.0
4940,2699.049965160444,255774255096.0,32739116.0
4960,2717.8280948696456,261298996866.0,32739116.0
4980,2732.8773206675664,303262904186.0,32739116.0
5000,2755.4990837296345,249643388586.0,32739116.0
