K,I,Regret,ProcessTime,SpaceUsage
700,1,70430.78065205268,7869090303932.0,2911619016.0
720,1,72445.25138386962,8117309360541.0,2918995016.0
740,1,74453.86499012032,8375584089454.0,2922683016.0
760,1,76469.2581592657,8593317902568.0,2930059016.0
780,1,78482.93283422073,8829952644865.0,2933747016.0
