K,I,Regret,ProcessTime,SpaceUsage
500,1,50306.428040952844,5653702213203.0,2852611016.0
520,1,52319.91539326635,5877075958631.0,2859987016.0
540,1,54332.10607769792,6086411447436.0,2863675016.0
560,1,56344.90889231296,6326607982438.0,2871051016.0
580,1,58357.64535592593,6576837493145.0,2878427016.0
