K,I,Regret,ProcessTime,SpaceUsage
400,1,40247.50810751031,4521159711923.0,2819419016.0
420,1,42257.98654549298,4735406932979.0,2823107016.0
440,1,44270.53564502478,4969636913955.0,2830483016.0
460,1,46283.41338871126,5202063757630.0,2837859016.0
480,1,48293.09435627487,5441051756392.0,2845235016.0
