K,I,Regret,ProcessTime,SpaceUsage
600,1,60369.309113518364,5010109659015.0,394523200.0
620,1,62379.205977335696,5145916649500.0,398211200.0
640,1,64394.96368504108,5331112824802.0,401899200.0
660,1,66403.9557342494,5576791213834.0,405587200.0
680,1,68419.39690754976,5812125628028.0,409275200.0
