K,I,Regret,ProcessTime,SpaceUsage
800,1,80493.81052265178,6996509834113.0,424027200.0
820,1,82505.12165139738,7403217395771.0,427715200.0
840,1,84516.98224640415,7429376391262.0,427715200.0
860,1,86531.03753963493,7701183839201.0,431403200.0
880,1,88546.44906555177,7756078335988.0,435091200.0
