K,I,Regret,ProcessTime,SpaceUsage
100,1,10061.359516066026,721495395202.0,291259200.0
120,1,12074.072029368439,883821407878.0,294947200.0
140,1,14086.553121928266,1004054265202.0,302323200.0
160,1,16099.65968259271,1168126218908.0,309699200.0
180,1,18110.504626396185,1326057106517.0,313387200.0
