K,I,Regret,ProcessTime,SpaceUsage
1800,1,181112.07857976572,18655350623360.0,527291200.0
1820,1,183119.80355616976,18986942908144.0,530979200.0
1840,1,185126.44640874487,19234546024559.0,530979200.0
1860,1,187143.19084647836,19640391589910.0,534667200.0
1880,1,189159.68555805608,19855726816460.0,534667200.0
