K,Regret,ProcessTime,SpaceUsage
1160,648.1637109331241,634046628362.0,77298400.0
1180,650.6750027804795,653003009995.0,78262400.0
1200,667.5206328895871,647770872010.0,79226400.0
1220,666.3197011265264,650205606882.0,80190400.0
1240,678.1304691505674,670019223441.0,81154400.0
1260,696.0861650804017,695262462493.0,82118400.0
1280,705.2769503244929,705757424374.0,83082400.0
1300,716.8118738128521,2178609072344.0,84046400.0
1320,728.8361574749986,2255579009617.0,85010400.0
1340,732.589675997812,2337820615527.0,85974400.0
1360,756.0852747959678,2270045965195.0,86938400.0
1380,762.1151296718347,929714394078.0,87902400.0
1400,769.9134455612397,1625250342482.0,88866400.0
1420,778.1981595047139,967584917506.0,89830400.0
1440,797.8240267591169,1128026066517.0,90794400.0
1460,802.0264951376765,1195888587274.0,91758400.0
1480,812.304468624867,1464072934593.0,92722400.0
1500,825.9790246431345,3378484071960.0,93686400.0
1520,837.5654703940436,3446022110355.0,94457600.0
1540,853.84106741594,3190144595567.0,95421600.0
1560,861.4224531395707,2964882044145.0,96385600.0
1580,868.0173389892085,2564217387408.0,97349600.0
1600,876.3101901965604,2625094433694.0,98120800.0
1620,896.7783485731933,2661002513808.0,99084800.0
1640,902.5197505598286,2651295556652.0,100048800.0
1660,905.6072706226246,2765903208642.0,101012800.0
1680,919.672541915393,1366208069326.0,101784000.0
1700,933.878047326288,1610558097714.0,102748000.0
1720,944.4781552046952,1477004015272.0,103712000.0
1740,968.2890599822668,1463658791050.0,104483200.0
1760,975.5290718857848,1466856991848.0,105447200.0
1780,971.0906144430932,1530554339251.0,106411200.0
1800,989.9502319401852,1616291919106.0,107182400.0
1820,1004.2301169986608,4242489638980.0,108146400.0
1840,1009.1141861978572,3963972330950.0,108917600.0
1860,1018.2781636135076,4721616713385.0,109881600.0
1880,1015.988085342815,4265484311754.0,110845600.0
1900,1044.258997040897,5374302649411.0,111616800.0
1920,1056.853910499215,5210832719325.0,112580800.0
1940,1075.3799394397213,4532293454908.0,113352000.0
1960,1081.282085575143,5037829443705.0,114316000.0
1980,1082.5885926643457,5250967700893.0,115087200.0
2000,1106.213591014182,4480743752425.0,116051200.0
2020,1111.8981720832817,3006712858606.0,116822400.0
2040,1111.802974205038,2267245134502.0,117786400.0
2060,1119.2769278117978,2339347659010.0,118557600.0
2080,1138.504127092415,2425720346838.0,119328800.0
2100,1156.5009336873752,5092839116528.0,120292800.0
2120,1166.5382045213432,5041649626635.0,121064000.0
2140,1186.1080197248175,5271273735886.0,122028000.0
2160,1183.5611429554149,4588711713228.0,122799200.0
2180,1203.5541670488235,5816210743992.0,123763200.0
2200,1213.1673465667018,3119306151767.0,124534400.0
2220,1213.393701182409,3351577637424.0,125305600.0
2240,1214.587204584693,5481749853575.0,126269600.0
2260,1238.1008685245872,6467708307231.0,127040800.0
2280,1248.6619535614464,5672525709896.0,127812000.0
2300,1270.0861587675315,7546849162054.0,128776000.0
2320,1279.791396231503,3640944306008.0,129547200.0
2340,1292.9817982890954,3738148211172.0,130318400.0
2360,1290.984955446051,7989011744637.0,131282400.0
2380,1312.7328074993204,5704496209620.0,132053600.0
2400,1317.8658588183926,3784492813147.0,132824800.0
2420,1317.2096351860807,3619759116422.0,133788800.0
2440,1330.3179698970011,3665274463735.0,134560000.0
2460,1354.4809818680806,4443146945135.0,135331200.0
2480,1356.7163149002013,4588850955478.0,136102400.0
2500,1378.8256002032456,4728009203549.0,137066400.0
2520,1391.3826666721884,3583107771880.0,137837600.0
2540,1400.1209821710925,3937172598606.0,138608800.0
2560,1403.041587642194,4028589398115.0,139380000.0
2580,1426.7956489641829,4073784150406.0,140344000.0
2600,1420.7580807079764,4186763677174.0,141115200.0
2620,1420.875026146558,4185293732925.0,141886400.0
2640,1453.591012934783,4342474414247.0,142657600.0
2660,1459.1820965103004,4545920480113.0,143428800.0
2680,1467.421306767327,4623462028932.0,144200000.0
2700,1488.1789987110667,10611428131689.0,145164000.0
2720,1504.517787309542,6154813674840.0,145935200.0
2740,1505.4489411768682,5137662893416.0,146706400.0
2760,1521.7681661541744,5624598831031.0,147477600.0
2780,1527.2219105043,6366085589724.0,148248800.0
2800,1524.2896290555325,6606016358802.0,149020000.0
2820,1536.792113971149,5881498477398.0,149791200.0
2840,1560.5905304877056,6079209926008.0,150755200.0
2860,1566.2149861261018,5952635624183.0,151526400.0
2880,1590.821211106398,6169088022732.0,152297600.0
2900,1598.081987252148,15187898983282.0,153068800.0
2920,1609.0066661850478,13876017732680.0,153840000.0
2940,1618.0661391783924,11315526062686.0,154611200.0
2960,1633.006422257622,12267334526550.0,155382400.0
2980,1630.5757485208217,10921355353683.0,156153600.0
3000,1633.1231905762263,6740631200635.0,156924800.0
3020,1660.9659720544298,6932232482580.0,157696000.0
3040,1665.0797771823563,7012612799821.0,158467200.0
3060,1682.3117326464524,7207918184472.0,159238400.0
3080,1701.969383827589,7446128409581.0,160009600.0
3100,1706.9465242716085,14899391989569.0,160780800.0
3120,1725.6765521422549,14910341977379.0,161552000.0
3140,1722.8741367343832,13358240496691.0,162323200.0
3160,1744.5543824471304,16887251957772.0,163094400.0
3180,1737.8500643021328,15176841784535.0,163865600.0
3200,1741.3376911958642,15335510320895.0,164636800.0
3220,1768.2943262373549,12091668595762.0,165408000.0
3240,1774.9117846109416,8793452202070.0,166179200.0
3260,1794.450987441726,8868874252588.0,166950400.0
3280,1810.834067997494,9269957425457.0,167721600.0
3300,1811.675889932179,7973176202014.0,168492800.0
3320,1840.3773774422916,7929000713356.0,169264000.0
3340,1831.5402226488293,8287064265077.0,170035200.0
3360,1857.829814010195,8318658060018.0,170806400.0
3380,1837.2288946698773,8721689487384.0,171577600.0
3400,1860.4426506345428,8826686999928.0,172348800.0
3420,1876.3594365516835,9287321996731.0,173120000.0
3440,1892.3268182121997,9248069999357.0,173891200.0
3460,1914.603585134901,9526714432072.0,174662400.0
3480,1910.903165898796,9752214965693.0,175433600.0
3500,1921.8593440224504,9362167788079.0,176204800.0
3520,1954.8081798486464,9472033682757.0,176783200.0
3540,1939.839330424034,9756842247827.0,177554400.0
3560,1958.7183184244136,10030814062958.0,178325600.0
3580,1946.6349812507167,10303480614988.0,179096800.0
3600,1979.4318620316972,10675058004409.0,179868000.0
3620,1979.3178717497285,11143559237673.0,180639200.0
3640,2004.0580300631696,11365042321063.0,181410400.0
3660,2017.2261171974565,11475739624117.0,182181600.0
3680,2030.2007023068663,11747290450126.0,182760000.0
3700,2033.7727561842175,19502633715191.0,183531200.0
3720,2061.5491704787382,12767364853569.0,184302400.0
3740,2055.560482134529,13125156746630.0,185073600.0
3760,2062.135378303804,12550438903719.0,185844800.0
3780,2058.784741261497,13196524981038.0,186616000.0
3800,2081.7688164289743,13068999744437.0,187194400.0
3820,2100.8725896533383,13291885986094.0,187965600.0
3840,2119.488816449187,13147373172666.0,188736800.0
3860,2124.251053493352,13445989437516.0,189508000.0
3880,2133.0925098249863,13810595898226.0,190279200.0
3900,2144.083403634588,28574519349118.0,191050400.0
3920,2168.634276048881,14811078172200.0,191628800.0
3940,2166.5570709867475,13297248733623.0,192400000.0
3960,2169.495973672946,23315744890863.0,193171200.0
3980,2169.6190174641424,20441589698336.0,193942400.0
4000,2197.807535261523,15006775962248.0,194520800.0
4020,2209.2089964695097,14977317843517.0,195292000.0
4040,2224.821164231028,15169510574961.0,196063200.0
4060,2239.85817458812,14707742039783.0,196834400.0
4080,2250.452675847327,15092614800473.0,197412800.0
4100,2256.2339395839062,30521538360409.0,198184000.0
4120,2272.749093792225,18703859704426.0,198955200.0
4140,2281.0163282909098,18863407248622.0,199726400.0
4160,2271.653248570944,18264911198088.0,200304800.0
4180,2289.9633072728693,18747147166556.0,201076000.0
4200,2297.782114764029,18256025477640.0,201847200.0
4220,2331.9709763177607,16518709849102.0,202618400.0
4240,2332.710625305901,15978908545754.0,203196800.0
4260,2342.934442920191,16199806414248.0,203968000.0
4280,2365.261985172018,16162873224402.0,204739200.0
4300,2370.2970069880744,28217673416015.0,205510400.0
4320,2378.344568515166,19128835292687.0,206088800.0
4340,2394.031243844197,18691971006301.0,206860000.0
4360,2371.6984361081804,19030736673903.0,207631200.0
4380,2402.6559536456634,19195710929913.0,208209600.0
4400,2416.3216618451493,18754569939770.0,208980800.0
4420,2442.148206969872,19244037114664.0,209752000.0
4440,2443.809632320614,19779496608808.0,210330400.0
4460,2453.654072677813,18709288156634.0,211101600.0
4480,2468.6079660899704,18603728076733.0,211872800.0
4500,2482.2907478571387,33168521293354.0,212451200.0
4520,2489.004288561794,31602650820349.0,213222400.0
4540,2500.51279248716,23183604679867.0,213993600.0
4560,2481.3032648824924,22788461334793.0,214572000.0
4580,2511.208056024279,23352279884457.0,215343200.0
4600,2532.726334815083,20478168583347.0,216114400.0
4620,2541.66767907504,20563539534960.0,216692800.0
4640,2559.172999756235,20819589033114.0,217464000.0
4660,2568.4974866845428,21047153456837.0,218235200.0
4680,2563.1456582662,21510444182417.0,218813600.0
4700,2593.7650880039896,41202623872299.0,219584800.0
4720,2594.054207890332,31290079085851.0,220163200.0
4740,2608.7401880845164,34503061885820.0,220934400.0
4760,2593.4495058159314,27509768605057.0,221705600.0
4780,2626.188287274073,24718894084547.0,222284000.0
4800,2634.561249537516,24639696455480.0,223055200.0
4820,2661.3242823479486,22463214572711.0,223633600.0
4840,2663.3509563022126,18840125072570.0,224404800.0
4860,2683.496182294853,19123635093782.0,225176000.0
4880,2671.0899393921773,19127649588807.0,225754400.0
4900,2705.4471875236377,29576826046203.0,226525600.0
4920,2698.702032800545,38682184191657.0,227104000.0
4940,2718.976020874767,29573779068406.0,227875200.0
4960,2704.794372500488,29364268799255.0,228646400.0
4980,2731.9167649472533,26706090701460.0,229224800.0
5000,2762.992137520031,25522888749673.0,229996000.0
