K,Regret,ProcessTime,SpaceUsage
2260,1238.1008685245872,431357534743.0,40280800.0
2280,1248.6619535614464,443932944921.0,40473600.0
2300,1270.0861587675315,450742746229.0,40859200.0
2320,1279.791396231503,456191462516.0,41052000.0
2340,1292.9817982890954,467741700401.0,41244800.0
2360,1290.984955446051,460738428590.0,41437600.0
2380,1312.7328074993204,479794799948.0,41630400.0
2400,1317.8658588183926,483585012886.0,41823200.0
2420,1317.2096351860807,495474966718.0,42016000.0
2440,1330.3179698970011,481594390950.0,42208800.0
2460,1354.4809818680806,498489276827.0,42401600.0
2480,1356.7163149002013,502932820351.0,42594400.0
2500,1378.8256002032456,534912645555.0,42787200.0
2520,1391.3826666721884,525627077968.0,42980000.0
2540,1400.1209821710925,538260137728.0,43172800.0
2560,1403.041587642194,548242422691.0,43365600.0
2580,1426.7956489641829,561966769880.0,43558400.0
2600,1420.7580807079764,548733091685.0,43751200.0
2620,1420.875026146558,564200044549.0,43944000.0
2640,1453.591012934783,573059835755.0,44136800.0
2660,1459.1820965103004,581601359404.0,44329600.0
2680,1467.421306767327,576427356468.0,44522400.0
2700,1488.1789987110667,587480630264.0,44908000.0
2720,1504.517787309542,348716263472.0,45100800.0
2740,1505.4489411768682,342039010281.0,45293600.0
2760,1521.7681661541744,349023412964.0,45486400.0
2780,1527.2219105043,434634323081.0,45679200.0
2800,1524.2896290555325,606099063274.0,45872000.0
2820,1536.792113971149,359731295218.0,46064800.0
2840,1560.5905304877056,368693092620.0,46257600.0
2860,1566.2149861261018,372374084331.0,46450400.0
2880,1590.821211106398,382528835856.0,46643200.0
2900,1598.081987252148,794838356022.0,46836000.0
2920,1609.0066661850478,827216634246.0,47028800.0
2940,1618.0661391783924,570193740506.0,47221600.0
2960,1633.006422257622,462935445173.0,47221600.0
2980,1630.5757485208217,479302266433.0,47414400.0
3000,1633.1231905762263,473100548524.0,47607200.0
3020,1660.9659720544298,457522357373.0,47800000.0
3040,1665.0797771823563,446121483023.0,47992800.0
3060,1682.3117326464524,459531738295.0,48185600.0
3080,1701.969383827589,447736965543.0,48378400.0
3100,1706.9465242716085,853172086889.0,48571200.0
3120,1725.6765521422549,863293508854.0,48764000.0
3140,1722.8741367343832,861121307867.0,48956800.0
3160,1744.5543824471304,535648613728.0,49149600.0
3180,1737.8500643021328,524528067631.0,49342400.0
3200,1741.3376911958642,501881053980.0,49535200.0
3220,1768.2943262373549,518471137278.0,49728000.0
3240,1774.9117846109416,495538739573.0,49920800.0
3260,1794.450987441726,495389277732.0,50113600.0
3280,1810.834067997494,512148858788.0,50306400.0
3300,1811.675889932179,873678652038.0,50499200.0
3320,1840.3773774422916,854612494986.0,50692000.0
3340,1831.5402226488293,874861410562.0,50884800.0
3360,1857.829814010195,883072285262.0,51077600.0
3380,1837.2288946698773,902489486476.0,51270400.0
3400,1860.4426506345428,902214450761.0,51270400.0
3420,1876.3594365516835,873141144606.0,51463200.0
3440,1892.3268182121997,611697547716.0,51656000.0
3460,1914.603585134901,506697875051.0,51848800.0
3480,1910.903165898796,515000274217.0,52041600.0
3500,1921.8593440224504,946349441146.0,52234400.0
3520,1954.8081798486464,955210625037.0,52427200.0
3540,1939.839330424034,975167397037.0,52620000.0
3560,1958.7183184244136,994634320883.0,52812800.0
3580,1946.6349812507167,976629300355.0,53005600.0
3600,1979.4318620316972,989359640910.0,53198400.0
3620,1979.3178717497285,992393319248.0,53391200.0
3640,2004.0580300631696,740563520009.0,53391200.0
3660,2017.2261171974565,557045243236.0,53584000.0
3680,2030.2007023068663,548791572018.0,53776800.0
3700,2033.7727561842175,1053612994454.0,53969600.0
3720,2061.5491704787382,1056143530591.0,54162400.0
3740,2055.560482134529,1081905206797.0,54355200.0
3760,2062.135378303804,1055782919414.0,54548000.0
3780,2058.784741261497,1076249754956.0,54740800.0
3800,2081.7688164289743,1081673601949.0,54933600.0
3820,2100.8725896533383,1095489962443.0,55126400.0
3840,2119.488816449187,639167192641.0,55126400.0
3860,2124.251053493352,603304685558.0,55319200.0
3880,2133.0925098249863,615708907933.0,55512000.0
3900,2144.083403634588,981778863116.0,55704800.0
3920,2168.634276048881,848855983624.0,55897600.0
3940,2166.5570709867475,650655624834.0,56090400.0
3960,2169.495973672946,662441655373.0,56283200.0
3980,2169.6190174641424,680138744387.0,56476000.0
4000,2197.807535261523,682367874014.0,56476000.0
4020,2209.2089964695097,692873623640.0,56668800.0
4040,2224.821164231028,679554478068.0,56861600.0
4060,2239.85817458812,688608328047.0,57054400.0
4080,2250.452675847327,696272203158.0,57247200.0
4100,2256.2339395839062,1319035278830.0,57440000.0
4120,2272.749093792225,1276571321924.0,57632800.0
4140,2281.0163282909098,1279618033786.0,57632800.0
4160,2271.653248570944,1248481791751.0,57825600.0
4180,2289.9633072728693,1310811016124.0,58018400.0
4200,2297.782114764029,1323014071211.0,58211200.0
4220,2331.9709763177607,1305448895650.0,58404000.0
4240,2332.710625305901,867282351466.0,58596800.0
4260,2342.934442920191,742239190434.0,58789600.0
4280,2365.261985172018,744440792856.0,58789600.0
4300,2370.2970069880744,1326203318078.0,58982400.0
4320,2378.344568515166,1412259641667.0,59175200.0
4340,2394.031243844197,1436857094339.0,59368000.0
4360,2371.6984361081804,818959704337.0,59560800.0
4380,2402.6559536456634,810223075958.0,59753600.0
4400,2416.3216618451493,803672080912.0,59753600.0
4420,2442.148206969872,787253839878.0,59946400.0
4440,2443.809632320614,806286209909.0,60139200.0
4460,2453.654072677813,817667834871.0,60332000.0
4480,2468.6079660899704,826996472874.0,60524800.0
4500,2482.2907478571387,1438101626757.0,60717600.0
4520,2489.004288561794,1431322345619.0,60717600.0
4540,2500.51279248716,1454426986601.0,60910400.0
4560,2481.3032648824924,1465039125204.0,61103200.0
4580,2511.208056024279,1133510398987.0,61296000.0
4600,2532.726334815083,853648392784.0,61488800.0
4620,2541.66767907504,870235856165.0,61681600.0
4640,2559.172999756235,870454776968.0,61681600.0
4660,2568.4974866845428,871080630736.0,61874400.0
4680,2563.1456582662,883952036663.0,62067200.0
4700,2593.7650880039896,1206705309780.0,62260000.0
4720,2594.054207890332,1482644728635.0,62452800.0
4740,2608.7401880845164,946643280093.0,62452800.0
4760,2593.4495058159314,950417815085.0,62645600.0
4780,2626.188287274073,964014975336.0,62838400.0
4800,2634.561249537516,949413823562.0,63031200.0
4820,2661.3242823479486,956748686153.0,63224000.0
4840,2663.3509563022126,962101370801.0,63416800.0
4860,2683.496182294853,964194656411.0,63416800.0
4880,2671.0899393921773,981330576191.0,63609600.0
4900,2705.4471875236377,1640619444948.0,63802400.0
4920,2698.702032800545,1670043029462.0,63995200.0
4940,2718.976020874767,1796066456328.0,64188000.0
4960,2704.794372500488,1777180396413.0,64188000.0
4980,2731.9167649472533,1792769342625.0,64380800.0
5000,2762.992137520031,996459473868.0,64573600.0
