K,Regret,ProcessTime,SpaceUsage
1220,666.3197011265264,440795291468.0,56476000.0
1240,678.1304691505674,449810101909.0,57054400.0
1260,696.0861650804017,461124310758.0,57632800.0
1280,705.2769503244929,464421203687.0,58404000.0
1300,716.8118738128521,518866399509.0,58982400.0
1320,728.8361574749986,534845551555.0,59560800.0
1340,732.589675997812,561759562225.0,60332000.0
1360,756.0852747959678,573984370773.0,60910400.0
1380,762.1151296718347,542995048360.0,61488800.0
1400,769.9134455612397,589208964017.0,62067200.0
1420,778.1981595047139,584791737281.0,62645600.0
1440,797.8240267591169,626945434207.0,63416800.0
1460,802.0264951376765,683233283608.0,63995200.0
1480,812.304468624867,678992803671.0,64573600.0
1500,825.9790246431345,721724988916.0,65152000.0
1520,837.5654703940436,770588646977.0,65730400.0
1540,853.84106741594,785064459956.0,66308800.0
1560,861.4224531395707,802562615356.0,66887200.0
1580,868.0173389892085,893003700229.0,67465600.0
1600,876.3101901965604,885880547309.0,68044000.0
1620,896.7783485731933,869609099967.0,68622400.0
1640,902.5197505598286,902572881828.0,69200800.0
1660,905.6072706226246,921681688089.0,69972000.0
1680,919.672541915393,973348709692.0,70550400.0
1700,933.878047326288,918186591450.0,71128800.0
1720,944.4781552046952,981573410811.0,71707200.0
1740,968.2890599822668,996583534737.0,72285600.0
1760,975.5290718857848,1091440762630.0,72864000.0
1780,971.0906144430932,1077244090792.0,73249600.0
1800,989.9502319401852,1056576545496.0,73828000.0
1820,1004.2301169986608,1116914411697.0,74406400.0
1840,1009.1141861978572,1120640168824.0,74984800.0
1860,1018.2781636135076,1125664615464.0,75563200.0
1880,1015.988085342815,1128613433366.0,76141600.0
1900,1044.258997040897,1163627143370.0,76720000.0
1920,1056.853910499215,1197019834257.0,77298400.0
1940,1075.3799394397213,1171049433639.0,77876800.0
1960,1081.282085575143,1209996112024.0,78455200.0
1980,1082.5885926643457,1338093650624.0,79033600.0
2000,1106.213591014182,1297459379572.0,79612000.0
2020,1111.8981720832817,1286867500018.0,79997600.0
2040,1111.802974205038,1350240849032.0,80576000.0
2060,1119.2769278117978,1347418727092.0,81154400.0
2080,1138.504127092415,1378338615186.0,81732800.0
2100,1156.5009336873752,1482556066334.0,82311200.0
2120,1166.5382045213432,1544117921073.0,82889600.0
2140,1186.1080197248175,1391477695010.0,83275200.0
2160,1183.5611429554149,1299141503598.0,83853600.0
2180,1203.5541670488235,1302243755533.0,84432000.0
2200,1213.1673465667018,1316295906055.0,85010400.0
2220,1213.393701182409,1341329408914.0,85588800.0
2240,1214.587204584693,1360392688834.0,85974400.0
2260,1238.1008685245872,1367982434118.0,86552800.0
2280,1248.6619535614464,1380342269402.0,87131200.0
2300,1270.0861587675315,1873900338160.0,87709600.0
2320,1279.791396231503,1998512942640.0,88095200.0
2340,1292.9817982890954,1920917445487.0,88673600.0
2360,1290.984955446051,1994386557768.0,89252000.0
2380,1312.7328074993204,2020091167149.0,89637600.0
2400,1317.8658588183926,1870333250728.0,90216000.0
2420,1317.2096351860807,1871160706902.0,90794400.0
2440,1330.3179698970011,1949926828540.0,91372800.0
2460,1354.4809818680806,1746417252183.0,91758400.0
2480,1356.7163149002013,1684427409450.0,92336800.0
2500,1378.8256002032456,2299514494032.0,92915200.0
2520,1391.3826666721884,2266027143455.0,93300800.0
2540,1400.1209821710925,2225906327295.0,93879200.0
2560,1403.041587642194,2306844132587.0,94457600.0
2580,1426.7956489641829,2246415941437.0,94843200.0
2600,1420.7580807079764,2153448249182.0,95421600.0
2620,1420.875026146558,2212095762877.0,96000000.0
2640,1453.591012934783,1346309177842.0,96385600.0
2660,1459.1820965103004,1117553099881.0,96964000.0
2680,1467.421306767327,1190646565589.0,97542400.0
2700,1488.1789987110667,2615168468164.0,97928000.0
2720,1504.517787309542,2735007769108.0,98506400.0
2740,1505.4489411768682,2796842924899.0,98892000.0
2760,1521.7681661541744,2807569193344.0,99470400.0
2780,1527.2219105043,2615955655888.0,100048800.0
2800,1524.2896290555325,2595598792888.0,100434400.0
2820,1536.792113971149,2582579332912.0,101012800.0
2840,1560.5905304877056,2813085697080.0,101398400.0
2860,1566.2149861261018,2775913277367.0,101976800.0
2880,1590.821211106398,2612101315362.0,102362400.0
2900,1598.081987252148,3375585924338.0,102940800.0
2920,1609.0066661850478,3550806345327.0,103519200.0
2940,1618.0661391783924,3596917422210.0,103904800.0
2960,1633.006422257622,3609348819327.0,104483200.0
2980,1630.5757485208217,3319534363864.0,104868800.0
3000,1633.1231905762263,3320808650992.0,105447200.0
3020,1660.9659720544298,2989805770315.0,105832800.0
3040,1665.0797771823563,1983930339970.0,106411200.0
3060,1682.3117326464524,1572469223559.0,106796800.0
3080,1701.969383827589,1552334855233.0,107375200.0
3100,1706.9465242716085,4142599996557.0,107760800.0
3120,1725.6765521422549,2236492913577.0,108339200.0
3140,1722.8741367343832,2918980522549.0,108724800.0
3160,1744.5543824471304,2858503679302.0,109303200.0
3180,1737.8500643021328,2739403219990.0,109688800.0
3200,1741.3376911958642,2925984192982.0,110267200.0
3220,1768.2943262373549,2981716274648.0,110652800.0
3240,1774.9117846109416,2995546173961.0,111231200.0
3260,1794.450987441726,3035654911988.0,111616800.0
3280,1810.834067997494,3220341939940.0,112195200.0
3300,1811.675889932179,4198798288639.0,112580800.0
3320,1840.3773774422916,4144769837964.0,113159200.0
3340,1831.5402226488293,3303764697438.0,113544800.0
3360,1857.829814010195,2209452119371.0,114123200.0
3380,1837.2288946698773,2269945014765.0,114508800.0
3400,1860.4426506345428,1994840769471.0,115087200.0
3420,1876.3594365516835,2126055543460.0,115472800.0
3440,1892.3268182121997,2258473980689.0,115858400.0
3460,1914.603585134901,2231426396399.0,116436800.0
3480,1910.903165898796,2299524526946.0,116822400.0
3500,1921.8593440224504,4864464425754.0,117400800.0
3520,1954.8081798486464,5084594306448.0,117786400.0
3540,1939.839330424034,3981228059076.0,118364800.0
3560,1958.7183184244136,2425534636659.0,118750400.0
3580,1946.6349812507167,2541441862489.0,119136000.0
3600,1979.4318620316972,2430334372744.0,119714400.0
3620,1979.3178717497285,2440273477542.0,120100000.0
3640,2004.0580300631696,2407889382896.0,120678400.0
3660,2017.2261171974565,2375107723419.0,121064000.0
3680,2030.2007023068663,2431832259118.0,121449600.0
3700,2033.7727561842175,5214843338547.0,122028000.0
3720,2061.5491704787382,3364839217344.0,122413600.0
3740,2055.560482134529,3011607795495.0,122799200.0
3760,2062.135378303804,2932172956350.0,123377600.0
3780,2058.784741261497,2815025627663.0,123763200.0
3800,2081.7688164289743,4164473900361.0,124341600.0
3820,2100.8725896533383,4026544494857.0,124727200.0
3840,2119.488816449187,2796037342911.0,125112800.0
3860,2124.251053493352,2769471751188.0,125691200.0
3880,2133.0925098249863,2781456591895.0,126076800.0
3900,2144.083403634588,4445864919786.0,126462400.0
3920,2168.634276048881,3483687971246.0,127040800.0
3940,2166.5570709867475,3504498840847.0,127426400.0
3960,2169.495973672946,3386428589824.0,127812000.0
3980,2169.6190174641424,3306617272179.0,128390400.0
4000,2197.807535261523,3216925458603.0,128776000.0
4020,2209.2089964695097,3179649050128.0,129161600.0
4040,2224.821164231028,3049591155383.0,129740000.0
4060,2239.85817458812,3093256472943.0,130125600.0
4080,2250.452675847327,2963317249499.0,130511200.0
4100,2256.2339395839062,6959357247909.0,131089600.0
4120,2272.749093792225,5958405269015.0,131475200.0
4140,2281.0163282909098,5722792669390.0,131860800.0
4160,2271.653248570944,5812715659979.0,132246400.0
4180,2289.9633072728693,5851583145091.0,132824800.0
4200,2297.782114764029,5695825351721.0,133210400.0
4220,2331.9709763177607,5732076246038.0,133596000.0
4240,2332.710625305901,5826156838039.0,134174400.0
4260,2342.934442920191,5930063659904.0,134560000.0
4280,2365.261985172018,4655280186922.0,134945600.0
4300,2370.2970069880744,10563320764968.0,135331200.0
4320,2378.344568515166,7330281671080.0,135909600.0
4340,2394.031243844197,6448327013975.0,136295200.0
4360,2371.6984361081804,5387060904779.0,136680800.0
4380,2402.6559536456634,3924010768954.0,137259200.0
4400,2416.3216618451493,3431312582708.0,137644800.0
4420,2442.148206969872,3424206683377.0,138030400.0
4440,2443.809632320614,3468168350441.0,138416000.0
4460,2453.654072677813,3542599107253.0,138994400.0
4480,2468.6079660899704,3610711242551.0,139380000.0
4500,2482.2907478571387,8513346881370.0,139765600.0
4520,2489.004288561794,7282310159432.0,140151200.0
4540,2500.51279248716,7071324659019.0,140729600.0
4560,2481.3032648824924,7106135130094.0,141115200.0
4580,2511.208056024279,6845150479556.0,141500800.0
4600,2532.726334815083,6787651437287.0,141886400.0
4620,2541.66767907504,6836752410276.0,142272000.0
4640,2559.172999756235,6857066151074.0,142850400.0
4660,2568.4974866845428,4098498708008.0,143236000.0
4680,2563.1456582662,3764889821656.0,143621600.0
4700,2593.7650880039896,12102858589173.0,144007200.0
4720,2594.054207890332,8536431994062.0,144585600.0
4740,2608.7401880845164,5169671814685.0,144971200.0
4760,2593.4495058159314,4961736444214.0,145356800.0
4780,2626.188287274073,4574962678635.0,145742400.0
4800,2634.561249537516,4218299673012.0,146128000.0
4820,2661.3242823479486,4259368145208.0,146706400.0
4840,2663.3509563022126,4246133596233.0,147092000.0
4860,2683.496182294853,4411864501590.0,147477600.0
4880,2671.0899393921773,4328029084893.0,147863200.0
4900,2705.4471875236377,9964244951311.0,148248800.0
4920,2698.702032800545,8664509182654.0,148827200.0
4940,2718.976020874767,8680921881186.0,149212800.0
4960,2704.794372500488,8523556817933.0,149598400.0
4980,2731.9167649472533,8445737394871.0,149984000.0
5000,2762.992137520031,8454440418765.0,150369600.0
