K,I,Regret,ProcessTime,SpaceUsage
300,1,29784.063916057617,8540185333928.0,1194054400.0
320,1,31772.82922830379,8712796179285.0,1259622400.0
340,1,33748.98599918334,10716848238406.0,1325190400.0
360,1,35733.67518064045,12216346105217.0,1390758400.0
380,1,37726.2500486681,12503765575965.0,1456326400.0
