K,I,Regret,ProcessTime,SpaceUsage
500,1,49635.04104650999,22677886675821.0,1849734400.0
520,1,51613.90677331806,22240633987356.0,1915302400.0
540,1,53606.34075026471,25332871805993.0,1980870400.0
560,1,55587.479715364854,28030812459302.0,2046438400.0
580,1,57573.28494666573,28618927590396.0,2112006400.0
