K,I,Regret,ProcessTime,SpaceUsage
500,1,49635.04104650999,20649688265944.0,1849734400.0
520,1,51613.90677331806,20702519124249.0,1915302400.0
540,1,53606.34075026471,23508837290107.0,1980870400.0
560,1,55587.479715364854,25758721325155.0,2046438400.0
580,1,57573.28494666573,26340454968248.0,2112006400.0
