K,I,Regret,ProcessTime,SpaceUsage
600,1,59552.77988596111,32417740091935.0,2177574400.0
620,1,61539.88659497038,35313996290949.0,2243142400.0
640,1,63534.30956913876,33383144994987.0,2308710400.0
660,1,65523.18580748693,38734903287702.0,2374278400.0
680,1,67495.23315652208,42045547941809.0,2439846400.0
