K,I,Regret,ProcessTime,SpaceUsage
100,1,9926.257171969804,1746988745947.0,538374400.0
120,1,11909.21083528822,2052923792316.0,603942400.0
140,1,13890.50791882212,2357182981017.0,669510400.0
160,1,15886.44081712676,2992657281742.0,735078400.0
180,1,17873.30098493075,3752658809735.0,800646400.0
