K,I,Regret,ProcessTime,SpaceUsage
900,1,89355.44096956043,69897735529995.0,3161094400.0
920,1,91332.98395198022,77018229286603.0,3226662400.0
940,1,93315.78876490815,82212295547485.0,3292230400.0
960,1,95290.70388598448,81509193995443.0,3357798400.0
980,1,97294.59203271753,90900330271351.0,3423366400.0
