K,I,Regret,ProcessTime,SpaceUsage
400,1,39713.17347077323,12761580097529.0,2688251016.0
420,1,41694.92165984851,13521765715111.0,2688251016.0
440,1,43687.02816355779,14170958453668.0,2688251016.0
460,1,45667.83439573671,14139729281435.0,2696035016.0
480,1,47650.72514468682,15420066864989.0,2696035016.0
