K,I,Regret,ProcessTime,SpaceUsage
200,1,19855.59249189666,6261179519618.0,2641547016.0
220,1,21844.2521533074,6857982896510.0,2641547016.0
240,1,23826.679174567682,7440197987942.0,2649331016.0
260,1,25812.664878781845,8159344531019.0,2657115016.0
280,1,27796.176244957027,8780451786641.0,2657115016.0
