K,I,Regret,ProcessTime,SpaceUsage
100,1,9928.979442777432,3117789053110.0,2610411016.0
120,1,11913.30647043783,3728375799407.0,2610411016.0
140,1,13897.650041896946,4362278588797.0,2618195016.0
160,1,15883.721185667118,5030113008598.0,2625979016.0
180,1,17868.47953119432,5697539712672.0,2633763016.0
