K,I,Regret,ProcessTime,SpaceUsage
1400,1,138978.88081516803,28944359585744.0,2644860616.0
1420,1,140977.59492185764,29261565487032.0,2644860616.0
1440,1,142962.17221343037,29495646858840.0,2644860616.0
1460,1,144942.47461829183,29871013175248.0,2648139016.0
1480,1,146907.66036806424,30385939244795.0,2648139016.0
