K,I,Regret,ProcessTime,SpaceUsage
100,1,9926.247827495392,2184154428817.0,2556343816.0
120,1,11909.176860199042,2605782346824.0,2556343816.0
140,1,13890.472249360297,3002122215180.0,2559622216.0
160,1,15886.393598132523,3456322779928.0,2562900616.0
180,1,17873.26922066614,3868756180914.0,2566179016.0
