K,I,Regret,ProcessTime,SpaceUsage
700,1,70430.77878857306,27914057041278.0,2792134400.0
720,1,72445.25008728978,29850693527133.0,2865894400.0
740,1,74453.86300617972,33889651179565.0,2939654400.0
760,1,76469.25629789803,33860380355394.0,3013414400.0
780,1,78482.92808573188,32756916225623.0,3087174400.0
