K,I,Regret,ProcessTime,SpaceUsage
500,1,50306.42544779317,20500430828646.0,2054534400.0
520,1,52319.91365890073,22154209602479.0,2128294400.0
540,1,54332.10308727329,25596968836006.0,2202054400.0
560,1,56344.90500257345,27848899967690.0,2275814400.0
580,1,58357.64495013751,27713863927986.0,2349574400.0
