K,I,Regret,ProcessTime,SpaceUsage
300,1,30185.115671157484,7404846448353.0,1316934400.0
320,1,32195.014213802267,7515104011493.0,1390694400.0
340,1,34208.787455086735,8912405237417.0,1464454400.0
360,1,36220.70679434819,10645654833636.0,1538214400.0
380,1,38233.02582993502,10588261429270.0,1611974400.0
