K,I,Regret,ProcessTime,SpaceUsage
300,1,30185.115671157484,5791972300618.0,1316934400.0
320,1,32195.014213802267,5933140280751.0,1390694400.0
340,1,34208.787455086735,7173914997481.0,1464454400.0
360,1,36220.70679434819,8366214792596.0,1538214400.0
380,1,38233.02582993502,7868708145318.0,1611974400.0
