K,I,Regret,ProcessTime,SpaceUsage
400,1,39713.17347077323,10596217001496.0,3155291016.0
420,1,41694.92165984851,11103855228851.0,3163075016.0
440,1,43687.02816355779,11453419390636.0,3178643016.0
460,1,45667.83439573671,12117148364857.0,3194211016.0
480,1,47650.72514468682,12728493995087.0,3209779016.0
