K,I,Regret,ProcessTime,SpaceUsage
500,1,49640.148626563976,13261263602218.0,3225347016.0
520,1,51623.956793099176,13707120230421.0,3240915016.0
540,1,53606.903400070856,14131493456752.0,3248699016.0
560,1,55599.34174384267,14836578560965.0,3264267016.0
580,1,57586.43636129601,15399033686786.0,3279835016.0
