K,I,Regret,ProcessTime,SpaceUsage
200,1,19855.59249189666,5255495177961.0,2968475016.0
220,1,21844.2521533074,5817760968159.0,2991827016.0
240,1,23826.679174567682,6336750908945.0,3007395016.0
260,1,25812.664878781845,6841193933000.0,3030747016.0
280,1,27796.176244957027,7307211699790.0,3046315016.0
