K,I,Regret,ProcessTime,SpaceUsage
300,1,29782.697499561487,7900615878558.0,3069667016.0
320,1,31767.79573809036,8407044623693.0,3085235016.0
340,1,33753.009691089916,8886783082468.0,3100803016.0
360,1,35740.82047280897,9394147463927.0,3116371016.0
380,1,37726.72802128775,9969137851784.0,3131939016.0
