K,I,Regret,ProcessTime,SpaceUsage
300,8,167.9163485988219,8771726934.0,23700000.0
300,9,176.133560281113,8689687693.0,23700000.0
300,10,171.3134415953808,8673186694.0,23700000.0
300,11,165.820467466883,8645385198.0,23700000.0
300,12,163.05234863836588,8576103142.0,23700000.0
300,13,157.97219331069104,8504714422.0,23700000.0
300,14,154.27162178513987,8428088300.0,23700000.0
300,15,159.0949640975629,8425018911.0,23700000.0
300,16,157.5794653213049,8372095478.0,23700000.0
300,17,168.42134800908576,8413045691.0,23700000.0
300,18,151.64205772469933,8361179950.0,23700000.0
300,19,165.9925477263836,8370938488.0,23700000.0
320,0,166.3161590803433,9083910840.0,24085600.0
320,1,176.8421027546087,9090252311.0,24085600.0
320,2,179.4992447387109,9146733912.0,24085600.0
320,3,175.67489484593625,9167594451.0,24085600.0
320,4,174.02176955952822,9196001296.0,24085600.0
320,5,172.13646465750566,9157353759.0,24085600.0
320,6,180.0905729115494,9228404923.0,24085600.0
320,7,177.13735037694482,9270272922.0,24085600.0
320,8,173.95772246955215,9216450322.0,24085600.0
320,9,172.76786941805105,9310572883.0,24085600.0
320,10,172.44534540508036,9238904198.0,24085600.0
320,11,175.9201705573032,9304862046.0,24085600.0
320,12,175.48228898370525,9312302550.0,24085600.0
320,13,173.01236612983345,9255186255.0,24085600.0
320,14,178.05437722674665,9269545383.0,24085600.0
320,15,172.4577344268438,9290525358.0,24085600.0
320,16,176.6464691126859,9285281772.0,24085600.0
320,17,170.95079335674848,9277266973.0,24085600.0
320,18,170.36187500768034,9235334609.0,24085600.0
320,19,171.97154015139876,9207065137.0,24085600.0
340,0,182.59084402836277,9552223403.0,24471200.0
340,1,178.45329609451036,9532091802.0,24471200.0
340,2,188.839710695341,9604520843.0,24471200.0
340,3,186.5455640625123,9488333779.0,24471200.0
340,4,185.54126193068456,9491322702.0,24471200.0
340,5,179.87848784044894,9466365080.0,24471200.0
340,6,185.0642059529752,9474587139.0,24471200.0
340,7,187.8315794694012,9469168523.0,24471200.0
340,8,185.09586469019104,9411302925.0,24471200.0
340,9,189.008933381078,9402460718.0,24471200.0
340,10,184.8462089623326,9428355426.0,24471200.0
340,11,192.62316873488567,9432991517.0,24471200.0
340,12,188.6424775427284,9504394953.0,24471200.0
340,13,192.67342337129816,9499518246.0,24471200.0
340,14,192.17817087186583,9511498767.0,24471200.0
340,15,189.64537733326367,9536127884.0,24471200.0
340,16,187.16518804925124,9584476559.0,24471200.0
340,17,194.31273009325625,9563798223.0,24471200.0
340,18,189.13475054487935,9493127389.0,24471200.0
340,19,182.77230732060795,9556952571.0,24471200.0
360,0,197.3439887314056,10111741868.0,24856800.0
360,1,194.3258215719342,10119127794.0,24856800.0
360,2,203.84620718137992,10149553759.0,24856800.0
360,3,192.1443337753519,10031592020.0,24856800.0
360,4,202.4619214408383,10072298918.0,24856800.0
360,5,196.35544811186077,10064360633.0,24856800.0
360,6,192.79944610944952,10054052311.0,24856800.0
360,7,197.68577659065528,9906637190.0,24856800.0
360,8,189.85517170318224,9896644650.0,24856800.0
360,9,188.77575927518745,9917545517.0,24856800.0
360,10,196.6196848763549,9966713110.0,24856800.0
360,11,190.3152561358761,10023646319.0,24856800.0
360,12,203.6668922851904,10064096342.0,24856800.0
360,13,197.5172565520158,10186515060.0,24856800.0
360,14,191.65822729629548,10366905655.0,24856800.0
360,15,199.3566909203512,10363533226.0,24856800.0
360,16,200.7864319717157,9994717313.0,24856800.0
360,17,190.87339561934996,9853033854.0,24856800.0
360,18,199.68431719226763,9827509362.0,24856800.0
360,19,190.15535583202345,9912113002.0,24856800.0
380,0,199.62299019631777,10230751579.0,25242400.0
380,1,206.7405604380768,10309759385.0,25242400.0
380,2,208.33811467683995,10167725353.0,25242400.0
380,3,204.1457377374472,10159379317.0,25242400.0
380,4,198.27071300954333,10141928026.0,25242400.0
380,5,211.1672475841953,10252359952.0,25242400.0
380,6,211.1994949696237,10283651522.0,25242400.0
380,7,204.86039396716723,10145840527.0,25242400.0
380,8,211.2268275672626,10193011009.0,25242400.0
380,9,211.66444957453092,10131758808.0,25242400.0
380,10,208.18152017440724,9967128755.0,25242400.0
380,11,213.1121641609066,10075482276.0,25242400.0
380,12,203.8743648513384,10070920995.0,25242400.0
380,13,214.23127167087412,9998407428.0,25242400.0
380,14,201.1720341247912,10033818764.0,25242400.0
380,15,203.77674769836543,10126903539.0,25242400.0
380,16,200.9174834361155,10147984314.0,25242400.0
380,17,204.00781297233087,10255562310.0,25242400.0
380,18,208.5272376926769,10248984125.0,25242400.0
380,19,211.14699666266503,10138023966.0,25242400.0
400,0,220.7499343334494,8904223467.0,26013600.0
400,1,216.846373515231,16102076499.0,26013600.0
400,2,216.41134653367035,12149832272.0,26013600.0
400,3,222.56076288386768,12002866105.0,26013600.0
400,4,210.03672681783107,11960718097.0,26013600.0
400,5,218.0602037167679,11886655178.0,26013600.0
400,6,223.9941006212628,11762786339.0,26013600.0
400,7,219.34088083889287,11680672926.0,26013600.0
400,8,223.75091316022392,11588898619.0,26013600.0
400,9,226.33412130483677,11491594226.0,26013600.0
400,10,219.96971789913928,11421134804.0,26013600.0
400,11,216.61851210241417,11378730962.0,26013600.0
400,12,216.73647243769275,11330462912.0,26013600.0
400,13,214.9069996643865,11268782502.0,26013600.0
400,14,218.3063221196795,11295932142.0,26013600.0
400,15,221.88460587116612,11314076888.0,26013600.0
400,16,214.81164172443323,11388800155.0,26013600.0
400,17,211.5024988879592,11459327766.0,26013600.0
400,18,221.04029796544475,11431481352.0,26013600.0
400,19,226.4114227105525,11451019096.0,26013600.0
420,0,226.6646203860292,11916288592.0,26013600.0
420,1,227.56712721402167,11898922486.0,26013600.0
420,2,232.7957968501972,11892780102.0,26013600.0
420,3,223.02931325493725,11994037367.0,26013600.0
420,4,226.34265246335943,11938233519.0,26013600.0
420,5,222.68442083431023,11878528192.0,26013600.0
420,6,222.17771236693108,11907278369.0,26013600.0
420,7,222.37913696974417,11946175672.0,26013600.0
420,8,222.08904476704245,11936629523.0,26013600.0
420,9,234.14797327030263,11866307176.0,26013600.0
420,10,219.71072054422817,11792091309.0,26013600.0
420,11,228.92654582821564,11792930414.0,26013600.0
420,12,223.4727388869518,11810739504.0,26013600.0
420,13,233.11046506998412,11704044944.0,26013600.0
420,14,231.2726837161781,11719413100.0,26013600.0
420,15,233.3319592144188,11683798947.0,26013600.0
420,16,236.2271258332584,11672877997.0,26013600.0
420,17,223.630501189225,11634740724.0,26013600.0
420,18,226.37153877702457,11697949091.0,26013600.0
420,19,223.43095949472664,11732830718.0,26013600.0
440,0,228.04145346309744,12466861104.0,26399200.0
440,1,246.1055930264612,12439594963.0,26399200.0
440,2,232.9430244370328,12531381901.0,26399200.0
440,3,236.3654473468735,12522754521.0,26399200.0
440,4,248.50966069672415,12432309218.0,26399200.0
440,5,244.9527103214412,12485988219.0,26399200.0
440,6,243.12699622100595,12408358555.0,26399200.0
440,7,242.82541838599968,12456518490.0,26399200.0
440,8,226.23471279368215,12405346155.0,26399200.0
440,9,253.85990719791675,12368325112.0,26399200.0
440,10,229.117456202446,12336719566.0,26399200.0
440,11,233.59046897483924,13753797942.0,26399200.0
440,12,238.05883972808556,18085345422.0,26399200.0
440,13,245.03045353300092,18056604539.0,26399200.0
440,14,243.15726039372728,17162761102.0,26399200.0
440,15,238.1473764724201,17172171937.0,26399200.0
440,16,239.622324027529,17263763488.0,26399200.0
440,17,233.59312419690087,17869930398.0,26399200.0
440,18,250.229379051798,17472562951.0,26399200.0
440,19,239.4272283630942,17643967375.0,26399200.0
460,0,248.8987504282209,18107816562.0,26784800.0
460,1,244.5934226999792,17624039191.0,26784800.0
460,2,246.91335446879043,17616053016.0,26784800.0
460,3,260.86951339604843,17804876745.0,26784800.0
460,4,245.38937122978976,18321370283.0,26784800.0
460,5,246.1183417180589,18171492104.0,26784800.0
460,6,245.13515444384757,18393901088.0,26784800.0
460,7,242.08588205472745,17649065402.0,26784800.0
460,8,251.8594446418504,17702824723.0,26784800.0
460,9,248.7492197057627,17646547392.0,26784800.0
460,10,244.4432237722649,18416183438.0,26784800.0
460,11,255.23632016708493,18063311729.0,26784800.0
460,12,249.63556813946528,18076544681.0,26784800.0
460,13,241.24741272118996,17576957393.0,26784800.0
460,14,241.37298740742636,17430580612.0,26784800.0
460,15,243.9242654820445,17491730806.0,26784800.0
460,16,253.02972935363516,17768298493.0,26784800.0
460,17,249.4380984176562,18025622927.0,26784800.0
460,18,245.47763749187672,18109873846.0,26784800.0
460,19,255.44170457653397,17882617528.0,26784800.0
480,0,248.4221787102007,18228590586.0,27170400.0
480,1,256.74733523278604,18705806739.0,27170400.0
480,2,263.435235304785,19030488571.0,27170400.0
480,3,262.5341707833914,19752816984.0,27170400.0
480,4,263.8663774883159,19823892073.0,27170400.0
480,5,251.91201843968256,19786213716.0,27170400.0
480,6,254.99122381649212,18907286295.0,27170400.0
480,7,257.00635209735185,18818983168.0,27170400.0
480,8,256.759997792763,18837476261.0,27170400.0
480,9,246.43497450422092,19690828621.0,27170400.0
480,10,256.2135086468763,19721179213.0,27170400.0
480,11,262.5741760653175,19685644861.0,27170400.0
480,12,256.6502058856332,18842143960.0,27170400.0
480,13,256.9014367536165,18740278161.0,27170400.0
480,14,260.11097645235566,18772212530.0,27170400.0
480,15,263.8548402785929,19676414290.0,27170400.0
480,16,263.3167903393118,19336071062.0,27170400.0
480,17,264.0157549120204,19375619998.0,27170400.0
480,18,258.7359421262935,18582613577.0,27170400.0
480,19,253.6874417102408,18723450660.0,27170400.0
500,0,259.08433939351613,10181731798.0,27556000.0
500,1,269.1512515406556,9988003671.0,27556000.0
500,2,272.6324094733068,11008543786.0,27556000.0
500,3,271.3299600755833,10820020266.0,27556000.0
500,4,264.33701278041093,10759161480.0,27556000.0
500,5,261.98524863155177,10629289471.0,27556000.0
500,6,267.2476673408134,10761010383.0,27556000.0
500,7,270.1647145573268,10782391291.0,27556000.0
500,8,286.3843553590104,10786813153.0,27556000.0
500,9,273.71688972147786,10769597068.0,27556000.0
500,10,263.91987510272,10739073052.0,27556000.0
500,11,267.89837870930853,10697684927.0,27556000.0
500,12,255.34277971587775,10581251808.0,27556000.0
500,13,278.1292757982188,10710285227.0,27556000.0
500,14,272.6014422048636,10743952020.0,27556000.0
500,15,283.69137382497547,10820475861.0,27556000.0
500,16,277.4429363266719,10808471150.0,27556000.0
500,17,273.7703522015544,10721160206.0,27556000.0
500,18,277.7054497989119,10542266944.0,27556000.0
500,19,269.61063719928296,10536999415.0,27556000.0
520,0,277.0725327629424,11125124365.0,27941600.0
520,1,287.45745752511186,11183413486.0,27941600.0
520,2,284.17177950672806,11088273420.0,27941600.0
520,3,288.3927394139819,10960640257.0,27941600.0
520,4,281.74700485878964,11035276352.0,27941600.0
520,5,291.8737983699576,11079936846.0,27941600.0
520,6,297.1089164424321,11243750462.0,27941600.0
520,7,287.0735213179232,11366790274.0,27941600.0
520,8,289.3670266342123,11443566007.0,27941600.0
520,9,283.7562150275881,11388849852.0,27941600.0
520,10,293.4796703578728,11297734008.0,27941600.0
520,11,294.87404307137945,11288928976.0,27941600.0
520,12,278.3049656058847,11336630969.0,27941600.0
520,13,272.5917779041389,11366165074.0,27941600.0
520,14,288.59560254501883,11290476423.0,27941600.0
520,15,285.77040026300307,11112879236.0,27941600.0
520,16,295.6494498409113,11335755497.0,27941600.0
520,17,280.008916837964,11369219293.0,27941600.0
520,18,285.97145451210326,11428322437.0,27941600.0
520,19,267.52874773796714,11478662774.0,27941600.0
540,0,290.4506992030664,11616657981.0,28327200.0
540,1,289.7137722520511,11661826808.0,28327200.0
540,2,301.9971753263035,11635749211.0,28327200.0
540,3,292.91964658663005,11627288171.0,28327200.0
540,4,292.14445382116304,11602492064.0,28327200.0
540,5,293.84888309110823,11558064642.0,28327200.0
540,6,302.7738240104612,11447339489.0,28327200.0
540,7,298.8386412977718,11484393930.0,28327200.0
540,8,287.42989557557286,11486601644.0,28327200.0
540,9,287.2615707812461,11475938125.0,28327200.0
540,10,296.63240667555345,11468811256.0,28327200.0
540,11,288.6774085208429,11550353523.0,28327200.0
540,12,297.2741012861296,11476683027.0,28327200.0
540,13,281.5754994980096,11519114813.0,28327200.0
540,14,285.34417285969784,11541499098.0,28327200.0
540,15,286.6776466141732,11700304819.0,28327200.0
540,16,292.98069144640704,11737210930.0,28327200.0
540,17,298.4307496445135,11696465084.0,28327200.0
540,18,291.7084494653729,11559531497.0,28327200.0
540,19,292.3789700699781,11399905596.0,28327200.0
560,0,309.22609584506216,12174107748.0,28712800.0
560,1,292.1511827368273,12141891984.0,28712800.0
560,2,303.27533221380577,12219688792.0,28712800.0
560,3,305.1410745168792,12256669168.0,28712800.0
560,4,302.34026324357865,12056347074.0,28712800.0
560,5,316.27264513182934,12023215551.0,28712800.0
560,6,296.88497364230176,12048319771.0,28712800.0
560,7,313.2576302740396,12110648017.0,28712800.0
560,8,311.635812885309,12194448099.0,28712800.0
560,9,302.8431266106237,12198938609.0,28712800.0
560,10,298.0595790251709,12190217041.0,28712800.0
560,11,302.4626258472515,12218451885.0,28712800.0
560,12,295.2879531638921,12298259290.0,28712800.0
560,13,304.900258125683,12249986939.0,28712800.0
560,14,309.9045273370334,12235133053.0,28712800.0
560,15,303.59125000433426,12220644970.0,28712800.0
560,16,298.82768344267936,12220986528.0,28712800.0
560,17,307.92553434094066,12209284470.0,28712800.0
560,18,310.9323726626595,12242800805.0,28712800.0
560,19,304.75642491315404,12222461379.0,28712800.0
580,0,328.33517655218327,12662833372.0,29098400.0
580,1,309.656852443967,12633750413.0,29098400.0
580,2,301.9516039289109,12648514974.0,29098400.0
580,3,315.57673506093687,12572964460.0,29098400.0
580,4,318.29036900739925,12485919567.0,29098400.0
580,5,323.2143065643861,12333986569.0,29098400.0
580,6,302.9265139500937,12328368165.0,29098400.0
580,7,324.08394962099834,12351085127.0,29098400.0
580,8,317.49329057968896,12390907396.0,29098400.0
580,9,317.8865158748459,12422217914.0,29098400.0
580,10,310.99006114269355,12426359920.0,29098400.0
580,11,313.0037293546243,12385693717.0,29098400.0
580,12,316.55079395714574,12282546367.0,29098400.0
580,13,306.1975971880761,12381890979.0,29098400.0
580,14,301.782306998608,12400913597.0,29098400.0
580,15,309.6299443616344,12326584025.0,29098400.0
580,16,310.2807515544958,12250307808.0,29098400.0
580,17,313.97202114767055,12180488933.0,29098400.0
580,18,314.79260960338706,12479413866.0,29098400.0
580,19,313.35262916997215,12587297850.0,29098400.0
600,0,325.20153544469315,13734739246.0,29098400.0
600,1,323.0343844637385,17225141402.0,29098400.0
600,2,325.93954982513634,16942407260.0,29098400.0
600,3,323.6183564872387,16877353669.0,29098400.0
600,4,319.041175453689,16708387301.0,29098400.0
600,5,318.3527794414266,16563821020.0,29098400.0
600,6,324.47418714469666,16301335571.0,29098400.0
600,7,337.3610393922704,16132320133.0,29098400.0
600,8,317.080836265042,16072329049.0,29098400.0
600,9,320.85232473726165,16007179267.0,29098400.0
600,10,314.80229522764,15953967205.0,29098400.0
600,11,331.0588269694276,16038028602.0,29098400.0
600,12,318.0694320910843,16191591769.0,29098400.0
600,13,315.2659189422007,16176729680.0,29098400.0
600,14,316.5954208493701,16250052329.0,29098400.0
600,15,337.1974555561152,16344670807.0,29098400.0
600,16,317.94950118898623,16373769241.0,29098400.0
600,17,336.50238120120326,16458426816.0,29098400.0
600,18,329.3805574863456,16320445871.0,29098400.0
600,19,322.9554418040282,16413001271.0,29098400.0
620,0,337.4014307716233,17190848862.0,29484000.0
620,1,340.7026462927452,17053129065.0,29484000.0
620,2,337.9672365564103,16966065210.0,29484000.0
620,3,346.8920429509185,16994931304.0,29484000.0
620,4,349.4400124440114,16940521668.0,29484000.0
620,5,338.6787364452948,16880117953.0,29484000.0
620,6,337.050697027854,16752624006.0,29484000.0
620,7,352.87112257376714,16857018218.0,29484000.0
620,8,335.06374966743795,16993673262.0,29484000.0
620,9,326.59521404954563,16943222929.0,29484000.0
620,10,323.79719495707,17038792495.0,29484000.0
620,11,337.4475039481848,16968676162.0,29484000.0
620,12,331.62477948502544,16997628337.0,29484000.0
620,13,332.4547610587816,16941245811.0,29484000.0
620,14,328.6462501509223,16943189745.0,29484000.0
620,15,347.5028356478601,16856280505.0,29484000.0
620,16,332.7267289215797,16857991020.0,29484000.0
620,17,327.66203322939305,16628207880.0,29484000.0
620,18,358.84078214454456,16617491028.0,29484000.0
620,19,330.76415071173045,16799749004.0,29484000.0
640,0,352.7971477975304,17154779002.0,29869600.0
640,1,341.3779816003723,16992464184.0,29869600.0
640,2,339.6619976731947,16851746385.0,29869600.0
640,3,334.7220322179592,16694342127.0,29869600.0
640,4,348.4779882644533,16771862793.0,29869600.0
640,5,344.7701896886936,16965811532.0,29869600.0
640,6,340.7010403173939,16812731850.0,29869600.0
640,7,346.8852605856766,16758403207.0,29869600.0
640,8,352.6199341037123,16936358571.0,29869600.0
640,9,369.5647461091489,16751837272.0,29869600.0
640,10,350.29592142468164,16757386955.0,29869600.0
640,11,346.4407923888154,16571356080.0,29869600.0
640,12,334.5248287871497,16620568983.0,29869600.0
640,13,343.1690749456012,16700125117.0,29869600.0
640,14,340.18436126201715,16814584659.0,29869600.0
640,15,349.27442541599294,16949941825.0,29869600.0
640,16,357.0181073107047,16845308103.0,29869600.0
640,17,360.8322827513514,16554379551.0,29869600.0
