K,I,Regret,ProcessTime,SpaceUsage
220,12,118.77622907887664,6381809890.0,16098316.0
220,13,117.8329501146023,6390128416.0,16098316.0
220,14,119.70605057533956,6362082782.0,16098316.0
220,15,121.88518483524332,6340890423.0,16098316.0
220,16,118.15425041527496,6316358125.0,16098316.0
220,17,115.20154568472132,6428730768.0,16098316.0
220,18,118.68790024262071,6479402294.0,16098316.0
220,19,119.41369177702504,6499057935.0,16098316.0
240,0,128.49972480507847,7112166796.0,16483916.0
240,1,133.54677861792374,7175159088.0,16483916.0
240,2,129.5614826411032,7232165301.0,16483916.0
240,3,121.2646228163921,7261651871.0,16483916.0
240,4,135.83906062536698,7291093881.0,16483916.0
240,5,124.9228625359402,7330644415.0,16483916.0
240,6,128.317151808301,7341347708.0,16483916.0
240,7,128.14554745096888,7310182589.0,16483916.0
240,8,125.12007524532284,7249956200.0,16483916.0
240,9,131.9944897964399,7180601207.0,16483916.0
240,10,133.66805956637475,7152176841.0,16483916.0
240,11,119.74014987791732,7182532278.0,16483916.0
240,12,129.44193772330453,7287236164.0,16483916.0
240,13,134.4353958398066,7203293348.0,16483916.0
240,14,132.8096325802993,7261531552.0,16483916.0
240,15,128.97927418933284,7234093488.0,16483916.0
240,16,129.5762926172219,7125568350.0,16483916.0
240,17,126.1789946393549,7216313529.0,16483916.0
240,18,131.20972159527224,7077690606.0,16483916.0
240,19,121.56177793754344,7057758727.0,16483916.0
260,0,135.47606107109394,7628769199.0,17062316.0
260,1,143.77500672848709,7596109517.0,17062316.0
260,2,132.50860570204776,7739969856.0,17062316.0
260,3,142.22480948088975,7636711975.0,17062316.0
260,4,143.76549291539607,7656973574.0,17062316.0
260,5,140.39185562273826,7636540303.0,17062316.0
260,6,147.6821715618712,7686529365.0,17062316.0
260,7,141.29333348648834,7602840158.0,17062316.0
260,8,136.85848836630734,7596713204.0,17062316.0
260,9,142.22889478783847,7661719341.0,17062316.0
260,10,138.47105734858144,7689697849.0,17062316.0
260,11,136.99935244314537,7639797480.0,17062316.0
260,12,150.6796723958495,7627910224.0,17062316.0
260,13,132.78890825928303,7599391331.0,17062316.0
260,14,139.6947051452908,7702495691.0,17062316.0
260,15,143.70371007461495,7581215468.0,17062316.0
260,16,142.76468816917975,7560963944.0,17062316.0
260,17,136.87292883453546,7619433794.0,17062316.0
260,18,134.31657389965503,7646626513.0,17062316.0
260,19,146.3421395648144,7712241621.0,17062316.0
280,0,142.13449652172665,8418857153.0,17447916.0
280,1,151.9468828914852,8413116105.0,17447916.0
280,2,151.56708090644713,8408262075.0,17447916.0
280,3,146.9263138389678,8451239980.0,17447916.0
280,4,147.0811242826175,8459803292.0,17447916.0
280,5,146.79788324629033,8379996252.0,17447916.0
280,6,150.142033463568,8325585825.0,17447916.0
280,7,158.96949418781014,8337520222.0,17447916.0
