K,I,Regret,ProcessTime,SpaceUsage
200,11,103.5095969736128,21169378043.0,38944000.0
200,12,108.15722833161482,21264328180.0,38944000.0
200,13,108.46368364161069,21314828382.0,38944000.0
200,14,104.74036140015234,21272216624.0,38944000.0
200,15,100.8326416867126,21465149581.0,38944000.0
200,16,106.37857802421978,22332087253.0,38944000.0
200,17,108.32257628896036,22307857423.0,38944000.0
200,18,110.83619167997028,21423841344.0,38944000.0
200,19,104.57970301752177,21371248378.0,38944000.0
220,0,116.28802218057258,26534910650.0,42800000.0
220,1,114.2761464229426,26658291088.0,42800000.0
220,2,117.7574438298424,26556614086.0,42800000.0
220,3,107.18113285782836,26625404755.0,42800000.0
220,4,119.73208431962114,26563360745.0,42800000.0
220,5,117.34247105689946,26556604568.0,42800000.0
220,6,119.05368809604198,26597776304.0,42800000.0
220,7,113.23584402219092,26535077677.0,42800000.0
220,8,114.34243250836536,26662207724.0,42800000.0
220,9,122.69780827384474,26632649443.0,42800000.0
220,10,113.74582287681017,26595069170.0,42800000.0
220,11,118.57784893373278,26789263710.0,42800000.0
220,12,114.9003956128914,26630582390.0,42800000.0
220,13,126.7474092197783,26787781296.0,42800000.0
220,14,115.85148631674694,26670899496.0,42800000.0
220,15,116.86429949587534,26653785760.0,42800000.0
220,16,121.54042348656596,25495467933.0,42800000.0
220,17,121.35888797104184,25488842239.0,42800000.0
220,18,118.290886353771,25557940557.0,42800000.0
220,19,117.62282900215126,25472692140.0,42800000.0
240,0,122.39296760597465,31431931865.0,46656000.0
240,1,122.83791009019704,31436399314.0,46656000.0
240,2,127.60635426336204,31296723016.0,46656000.0
240,3,132.97869193677263,31508657881.0,46656000.0
240,4,127.3313451488024,31356905460.0,46656000.0
240,5,125.69776596950146,31675062649.0,46656000.0
240,6,124.6932127817809,31435277998.0,46656000.0
240,7,126.00956934573868,31565478472.0,46656000.0
240,8,130.20680766206982,31363785946.0,46656000.0
240,9,127.37875170820752,31662587626.0,46656000.0
240,10,126.48722266447736,31501381892.0,46656000.0
240,11,126.034482755275,32550972984.0,46656000.0
240,12,134.08202666169905,32685231747.0,46656000.0
240,13,126.46372381746642,32814557284.0,46656000.0
240,14,130.08733016260612,32692278114.0,46656000.0
240,15,124.49323248520584,32659600037.0,46656000.0
240,16,125.23371610923635,31570771242.0,46656000.0
240,17,126.5737939174052,31540625314.0,46656000.0
240,18,126.60798201497975,31574540638.0,46656000.0
240,19,125.66971482313862,31457456785.0,46656000.0
260,0,144.43895462581497,36997097919.0,50512000.0
260,1,141.20661622928455,36981938576.0,50512000.0
260,2,140.57033505290747,37019322537.0,50512000.0
260,3,138.73733099868352,37038952793.0,50512000.0
260,4,140.2813960298123,36974548903.0,50512000.0
260,5,133.1750401556186,37033550614.0,50512000.0
260,6,141.72896733632606,37052840426.0,50512000.0
260,7,137.0582054387638,36972303080.0,50512000.0
260,8,144.52750594628603,37115244400.0,50512000.0
260,9,142.26409396808833,37031847048.0,50512000.0
260,10,137.54205340206946,37122766929.0,50512000.0
260,11,139.30859179021843,36959751446.0,50512000.0
260,12,140.33586090112723,37059764993.0,50512000.0
260,13,140.08770283504813,37055061659.0,50512000.0
260,14,140.3016372324631,36819921446.0,50512000.0
260,15,140.18651268859654,36891658375.0,50512000.0
260,16,138.67246654894757,36837055400.0,50512000.0
260,17,146.4808349959069,36861482789.0,50512000.0
260,18,128.44782193958903,36885962609.0,50512000.0
260,19,137.25147736241283,36880630062.0,50512000.0
280,0,142.6183494142424,44116712818.0,54368000.0
280,1,148.33748871876946,44143002070.0,54368000.0
280,2,153.04700050185343,44115146134.0,54368000.0
280,3,145.65164887273073,44146106278.0,54368000.0
280,4,148.6248870766098,44070150861.0,54368000.0
280,5,151.12579816014684,44181991157.0,54368000.0
280,6,149.61162011385838,44141079867.0,54368000.0
280,7,151.5828441601307,43963689742.0,54368000.0
280,8,145.06042168151637,44117666870.0,54368000.0
280,9,153.32424895717955,44239090442.0,54368000.0
280,10,152.18210255341003,44235907718.0,54368000.0
280,11,139.54147024580504,43999690942.0,54368000.0
280,12,152.7090290004,44175615326.0,54368000.0
280,13,148.73766090965583,44103581383.0,54368000.0
280,14,148.01123889684447,44141138887.0,54368000.0
280,15,139.75852389329543,44220767257.0,54368000.0
280,16,142.02800156824054,44252509200.0,54368000.0
280,17,147.47594317566936,44132889581.0,54368000.0
280,18,149.37719971566796,44239404979.0,54368000.0
280,19,141.16499574810973,44295121462.0,54368000.0
300,0,158.55001428910356,52604507889.0,58224000.0
300,1,164.32024991979023,52810002331.0,58224000.0
300,2,154.8209255570425,52859163101.0,58224000.0
300,3,156.262388336023,52808288799.0,58224000.0
300,4,154.36146021870994,53038445606.0,58224000.0
300,5,161.73832870449647,53658600543.0,58224000.0
300,6,163.50621234054944,53683044910.0,58224000.0
300,7,154.11430059879586,53744415612.0,58224000.0
300,8,164.176108601116,53710457170.0,58224000.0
300,9,158.94015538186235,53576584378.0,58224000.0
