K,I,Regret,ProcessTime,SpaceUsage
400,1,40247.50810751031,5956025943391.0,2598139016.0
420,1,42257.98654549298,6308118035730.0,2598139016.0
440,1,44270.53564502478,6944657251380.0,2598139016.0
460,1,46283.41338871126,7442980872611.0,2601827016.0
480,1,48293.09435627487,7696664651754.0,2601827016.0
