K,I,Regret,ProcessTime,SpaceUsage
1200,1,120737.81060371136,18099331922096.0,2649771016.0
1220,1,122749.22460783506,18598943247700.0,2649771016.0
1240,1,124764.14970632446,18927834152305.0,2653459016.0
1260,1,126773.67841974722,19030005305036.0,2653459016.0
1280,1,128785.92694317954,19165510762484.0,2653459016.0
