K,I,Regret,ProcessTime,SpaceUsage
500,1,50306.428040952844,7938116601733.0,2605515016.0
520,1,52319.91539326635,8224545838086.0,2605515016.0
540,1,54332.10607769792,8355856800217.0,2609203016.0
560,1,56344.90889231296,8711326104419.0,2609203016.0
580,1,58357.64535592593,9002461149941.0,2612891016.0
