K,I,Regret,ProcessTime,SpaceUsage
100,1,10061.359516066026,1343988388992.0,2561259016.0
120,1,12074.072029368439,1720351784235.0,2561259016.0
140,1,14086.553121928266,1855763308633.0,2564947016.0
160,1,16099.65968259271,2148529210587.0,2568635016.0
180,1,18110.504626396185,2417997872575.0,2572323016.0
