K,I,Regret,ProcessTime,SpaceUsage
200,1,20122.72046955833,2708541919554.0,2576011016.0
220,1,22134.518997059316,2978751473674.0,2576011016.0
240,1,24149.46628731816,3265563837217.0,2579699016.0
260,1,26160.07557455963,3585757825879.0,2583387016.0
280,1,28171.390429222225,3750400051413.0,2583387016.0
