K,I,Regret,ProcessTime,SpaceUsage
400,1,39713.17347077323,9469297288977.0,537051200.0
420,1,41694.92165984851,9952630413654.0,537051200.0
440,1,43687.02816355779,10497496441604.0,544835200.0
460,1,45667.83439573671,11025327459370.0,552619200.0
480,1,47650.72514468682,11576750344626.0,560403200.0
