K,I,Regret,ProcessTime,SpaceUsage
100,1,9928.979442777432,2209766038187.0,381371200.0
120,1,11913.30647043783,2686520175845.0,389155200.0
140,1,13897.650041896946,3031307393770.0,404723200.0
160,1,15883.721185667118,3533479773624.0,420291200.0
180,1,17868.47953119432,4020320029198.0,428075200.0
