K,I,Regret,ProcessTime,SpaceUsage
500,1,49634.90116512925,8751520110601.0,2815337416.0
520,1,51613.79219050225,9247895212615.0,2821894216.0
540,1,53606.21717688865,9522875071372.0,2825172616.0
560,1,55587.32682535407,9793389207190.0,2831729416.0
580,1,57573.13519753171,10147102571653.0,2838286216.0
