K,I,Regret,ProcessTime,SpaceUsage
900,1,89355.24482888104,15435003065683.0,2916967816.0
920,1,91332.77720101463,15756975025346.0,2920246216.0
940,1,93315.53091111398,16194753023371.0,2923524616.0
960,1,95290.45665170929,16603885778855.0,2926803016.0
980,1,97294.36365051572,16780668588097.0,2933359816.0
