K,I,Regret,ProcessTime,SpaceUsage
700,1,69495.09659176566,12162551888866.0,2867791816.0
720,1,71475.73173320685,12612946116383.0,2874348616.0
740,1,73447.5014821543,13149923647745.0,2877627016.0
760,1,75440.98452155296,13381773689535.0,2884183816.0
780,1,77430.69476072512,13572027609106.0,2887462216.0
