K,I,Regret,ProcessTime,SpaceUsage
1600,1,160984.4677358732,8443101302276.0,1180067200.0
1620,1,162996.96748024243,8477197878819.0,1180067200.0
1640,1,165009.33427369306,8597174060548.0,1180067200.0
1660,1,167021.14607706413,8693980692639.0,1187443200.0
1680,1,169035.504412215,8737857266031.0,1187443200.0
