K,I,Regret,ProcessTime,SpaceUsage
100,1,10061.359516066026,709943773617.0,737507200.0
120,1,12074.072029368439,805907751241.0,744883200.0
140,1,14086.553121928266,959710628397.0,759635200.0
160,1,16099.65968259271,1100041140255.0,774387200.0
180,1,18110.504626396185,1197381103665.0,781763200.0
