K,I,Regret,ProcessTime,SpaceUsage
300,1,29742.455012480797,2679696510808.0,770729600.0
320,1,31752.21629408773,2841105932578.0,777286400.0
340,1,33636.02388676532,2961837371453.0,783843200.0
360,1,35690.7391797419,3157992322339.0,790400000.0
380,1,37726.4872355038,3478747987301.0,796956800.0
