K,I,Regret,ProcessTime,SpaceUsage
1800,1,178537.64965916637,14307405828172.0,1098569600.0
1820,1,180705.3814922056,15156035384829.0,1105126400.0
1840,1,182598.8806323754,14652316401953.0,1105126400.0
1860,1,184609.46419821063,15082492315461.0,1111683200.0
1880,1,186622.93965014897,15640360309634.0,1111683200.0
