K,I,Regret,ProcessTime,SpaceUsage
700,1,69489.94522990493,6120085939938.0,888752000.0
720,1,71396.60031122318,6126023453676.0,895308800.0
740,1,73459.92119600392,6400501626418.0,901865600.0
760,1,75200.00690045537,6737682635627.0,908422400.0
780,1,77335.59501483946,6734290849373.0,908422400.0
